# Experiment File Name : card ARV7 _8 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.729","0.034","false","33.0","3269.615",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.739","0.044","false","34.0","3253.441",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.774","0.08","false","35.0","3184.601",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.797","0.102","false","36.0","3213.441",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.834","0.14","false","37.0","3233.432",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.894","0.201","false","38.0","3241.568",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","2.959","0.266","false","39.0","3198.366",
"card ARV7 _8 08.02.22.sds","","A1","-478577_mir","210","3.037","0.345","false","40.0","3218.429",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.736","0.01","false","1.0","3203.728",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.746","0.027","false","2.0","3108.3",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.743","0.031","false","3.0","3122.196",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.733","0.028","false","4.0","3201.695",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.714","0.016","false","5.0","3144.827",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.702","0.011","false","6.0","3175.419",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.683","-0.001","false","7.0","3226.405",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.682","0.005","false","8.0","3213.555",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.667","-0.003","false","9.0","3244.728",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.65","-0.013","false","10.0","3222.07",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.642","-0.013","false","11.0","3262.781",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.632","-0.016","false","12.0","3255.006",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.633","-0.009","false","13.0","3279.613",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.62","-0.014","false","14.0","3248.116",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.619","-0.009","false","15.0","3299.013",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.603","-0.017","false","16.0","3303.409",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.595","-0.018","false","17.0","3326.422",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.595","-0.011","false","18.0","3311.463",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.582","-0.017","false","19.0","3395.989",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.582","-0.01","false","20.0","3296.5",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.574","-0.011","false","21.0","3355.068",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.572","-0.006","false","22.0","3282.552",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.574","0.004","false","23.0","3335.466",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.567","0.004","false","24.0","3372.618",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.556","0.0","false","25.0","3377.231",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.553","0.004","false","26.0","3384.722",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.548","0.006","false","27.0","3420.553",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.554","0.019","false","28.0","3327.019",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.552","0.024","false","29.0","3398.572",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.54","0.019","false","30.0","3415.05",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.548","0.034","false","31.0","3414.494",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.549","0.042","false","32.0","3389.232",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.553","0.054","false","33.0","3410.155",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.558","0.065","false","34.0","3436.281",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.57","0.084","false","35.0","3383.764",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.589","0.111","false","36.0","3420.162",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.613","0.142","false","37.0","3388.994",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.626","0.161","false","38.0","3396.328",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.649","0.192","false","39.0","3380.724",
"card ARV7 _8 08.02.22.sds","","A2","-477973_mir","210","1.665","0.215","false","40.0","3414.499",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.928","0.004","false","1.0","2943.328",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","0.006","false","2.0","2907.998",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.932","0.007","false","3.0","2866.433",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","0.005","false","4.0","2984.468",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.929","0.004","false","5.0","2875.688",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.937","0.012","false","6.0","2970.452",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.931","0.005","false","7.0","2957.488",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.931","0.005","false","8.0","3024.97",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.929","0.003","false","9.0","3017.198",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.933","0.006","false","10.0","2997.593",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","0.004","false","11.0","3030.989",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.926","-0.001","false","12.0","2979.565",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.926","-0.001","false","13.0","3016.447",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.927","0.0","false","14.0","3049.852",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","0.002","false","15.0","3063.422",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.929","0.001","false","16.0","2988.716",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.924","-0.005","false","17.0","3066.46",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.923","-0.006","false","18.0","3056.721",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.923","-0.006","false","19.0","3064.991",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.923","-0.006","false","20.0","3073.698",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.923","-0.006","false","21.0","3119.565",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.926","-0.004","false","22.0","3142.089",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.918","-0.012","false","23.0","3099.657",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.924","-0.007","false","24.0","3073.324",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.924","-0.007","false","25.0","3013.198",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.922","-0.009","false","26.0","3128.985",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.919","-0.012","false","27.0","3146.712",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.919","-0.013","false","28.0","3104.628",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.916","-0.016","false","29.0","3130.434",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.924","-0.009","false","30.0","3121.942",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.926","-0.007","false","31.0","3074.519",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","-0.003","false","32.0","3158.566",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.93","-0.003","false","33.0","3167.178",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.937","0.003","false","34.0","3142.875",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.937","0.003","false","35.0","3154.566",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.948","0.013","false","36.0","3131.196",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.95","0.015","false","37.0","3138.628",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.955","0.02","false","38.0","3086.046",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.963","0.027","false","39.0","3117.706",
"card ARV7 _8 08.02.22.sds","","A3","-477975_mir","210","0.968","0.032","false","40.0","3133.273",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.221","-0.002","false","1.0","3105.97",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.22","-0.003","false","2.0","3020.125",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.215","-0.008","false","3.0","3087.348",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.22","-0.003","false","4.0","3126.479",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.217","-0.006","false","5.0","3074.506",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.225","0.002","false","6.0","3122.35",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.229","0.005","false","7.0","3135.3",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.222","-0.001","false","8.0","3146.061",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","0.0","false","9.0","3161.683",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.229","0.006","false","10.0","3179.275",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.225","0.002","false","11.0","3200.002",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","0.0","false","12.0","3225.027",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.001","false","13.0","3184.454",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","-0.001","false","14.0","3250.708",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","-0.001","false","15.0","3180.337",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.001","false","16.0","3260.102",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.231","0.007","false","17.0","3234.701",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","0.0","false","18.0","3224.361",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.227","0.004","false","19.0","3267.061",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.001","false","20.0","3296.273",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.221","-0.002","false","21.0","3259.781",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.222","-0.001","false","22.0","3265.433",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.229","0.006","false","23.0","3253.455",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.217","-0.007","false","24.0","3285.068",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.225","0.002","false","25.0","3272.41",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.0","false","26.0","3303.172",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","0.0","false","27.0","3324.087",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.222","-0.001","false","28.0","3283.015",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.0","false","29.0","3262.811",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.218","-0.006","false","30.0","3314.955",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.222","-0.002","false","31.0","3275.245",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.223","0.0","false","32.0","3302.214",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.224","0.0","false","33.0","3293.055",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.229","0.005","false","34.0","3330.164",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.239","0.015","false","35.0","3304.208",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.246","0.023","false","36.0","3301.231",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.268","0.045","false","37.0","3307.397",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.29","0.066","false","38.0","3267.437",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.328","0.104","false","39.0","3341.297",
"card ARV7 _8 08.02.22.sds","","A4","-477992_mir","210","1.371","0.147","false","40.0","3322.838",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.936","0.028","false","1.0","3059.015",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.927","0.019","false","2.0","3045.189",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.921","0.013","false","3.0","3043.308",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.916","0.009","false","4.0","3063.823",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.917","0.01","false","5.0","3024.238",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.918","0.011","false","6.0","3024.895",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.911","0.003","false","7.0","3086.119",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.908","0.0","false","8.0","3045.601",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.908","0.001","false","9.0","3100.878",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.91","0.003","false","10.0","3147.325",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.905","-0.002","false","11.0","3107.976",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.906","-0.001","false","12.0","3115.235",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.904","-0.003","false","13.0","3109.847",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.902","-0.005","false","14.0","3162.853",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.905","-0.002","false","15.0","3089.717",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.898","-0.009","false","16.0","3174.424",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.903","-0.003","false","17.0","3195.655",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.898","-0.008","false","18.0","3199.171",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.901","-0.005","false","19.0","3208.77",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.9","-0.006","false","20.0","3199.699",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.902","-0.004","false","21.0","3259.197",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.903","-0.004","false","22.0","3226.172",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.897","-0.009","false","23.0","3180.232",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.901","-0.005","false","24.0","3257.67",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.902","-0.004","false","25.0","3215.562",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.899","-0.006","false","26.0","3213.473",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.903","-0.002","false","27.0","3241.476",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.9","-0.006","false","28.0","3216.288",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.901","-0.005","false","29.0","3199.291",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.898","-0.008","false","30.0","3243.988",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.901","-0.004","false","31.0","3246.702",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.902","-0.003","false","32.0","3277.342",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.904","-0.001","false","33.0","3236.0",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.907","0.002","false","34.0","3288.741",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.907","0.002","false","35.0","3253.684",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.913","0.008","false","36.0","3234.875",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.917","0.012","false","37.0","3284.761",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.922","0.017","false","38.0","3224.407",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.921","0.016","false","39.0","3318.316",
"card ARV7 _8 08.02.22.sds","","A5","-478369_mir","210","0.928","0.023","false","40.0","3263.469",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.636","-0.011","false","1.0","3025.807",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.645","-0.005","false","2.0","2966.581",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.648","-0.006","false","3.0","2987.583",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.654","-0.003","false","4.0","3072.699",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.654","-0.006","false","5.0","3028.175",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.667","0.004","false","6.0","3006.756",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.67","0.003","false","7.0","3081.742",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.681","0.011","false","8.0","3018.247",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.676","0.003","false","9.0","3078.61",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.684","0.008","false","10.0","3115.261",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.687","0.007","false","11.0","3134.962",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.694","0.011","false","12.0","3099.265",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.697","0.01","false","13.0","3160.058",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.695","0.005","false","14.0","3144.706",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.703","0.009","false","15.0","3141.491",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.704","0.007","false","16.0","3132.793",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.704","0.004","false","17.0","3174.243",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.704","0.001","false","18.0","3150.736",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.704","-0.002","false","19.0","3222.108",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.707","-0.003","false","20.0","3164.943",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.703","-0.01","false","21.0","3240.408",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.709","-0.008","false","22.0","3169.59",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.706","-0.014","false","23.0","3178.589",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.712","-0.012","false","24.0","3200.417",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.708","-0.019","false","25.0","3247.593",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.721","-0.01","false","26.0","3195.726",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.719","-0.014","false","27.0","3291.152",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.719","-0.018","false","28.0","3192.697",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.727","-0.014","false","29.0","3143.7",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.74","-0.004","false","30.0","3220.359",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.74","-0.007","false","31.0","3220.073",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.75","-0.001","false","32.0","3246.679",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.749","-0.005","false","33.0","3254.069",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.767","0.011","false","34.0","3239.31",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.765","0.005","false","35.0","3239.511",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.777","0.014","false","36.0","3200.378",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.786","0.019","false","37.0","3232.218",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.783","0.013","false","38.0","3193.136",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.786","0.013","false","39.0","3252.294",
"card ARV7 _8 08.02.22.sds","","A6","-478007_mir","210","1.789","0.012","false","40.0","3287.866",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.253","0.183","false","1.0","3314.917",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.179","0.116","false","2.0","3233.734",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.142","0.086","false","3.0","3267.5",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.127","0.078","false","4.0","3304.109",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.081","0.039","false","5.0","3269.249",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.079","0.044","false","6.0","3255.804",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.02","-0.008","false","7.0","3291.886",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.04","0.019","false","8.0","3260.851",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","3.025","0.01","false","9.0","3295.246",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.985","-0.023","false","10.0","3355.882",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.98","-0.022","false","11.0","3371.987",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.933","-0.062","false","12.0","3360.255",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.972","-0.015","false","13.0","3391.443",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.966","-0.014","false","14.0","3415.817",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.952","-0.022","false","15.0","3343.956",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.953","-0.014","false","16.0","3377.63",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.915","-0.046","false","17.0","3410.287",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.912","-0.041","false","18.0","3420.314",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.909","-0.037","false","19.0","3449.116",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.92","-0.019","false","20.0","3381.845",
"card ARV7 _8 08.02.22.sds","","A7","-478606_mir","210","2.909","-0.023","false","21.0","3453.302",
