# Experiment File Name : card ARV7 _10 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B7","229","-478606_mir","1.003","Amp","UNKNOWN","23.487","23.165","0.455","-","-","-","-","-","-","-","true","0.042","true","3.0","21.0","false",
"B8","229","-478026_mir","0.836","Amp","UNKNOWN","25.448","24.641","1.141","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"B9","229","-478213_mir","0.577","Inconclusive","UNKNOWN","37.861","37.104","1.071","-","-","-","-","-","-","-","true","0.06","true","3.0","31.0","false",
"B10","229","-478343_mir","1.126","Amp","UNKNOWN","22.485","24.244","2.488","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"B11","229","-477860_mir","1.411","Amp","UNKNOWN","20.533","20.577","0.063","-","-","-","-","-","-","-","true","0.399","true","3.0","13.0","false",
"B12","229","-478225_mir","1.114","Amp","UNKNOWN","23.132","23.181","0.069","-","-","-","-","-","-","-","true","0.049","true","3.0","20.0","false",
"B13","229","-478412_mir","1.069","Amp","UNKNOWN","22.408","19.823","3.656","-","-","-","-","-","-","-","true","0.043","true","3.0","20.0","false",
"B14","229","-477885_mir","1.389","Amp","UNKNOWN","27.727","27.916","0.268","-","-","-","-","-","-","-","true","0.337","true","3.0","18.0","false",
"B15","229","-478501_mir","0.614","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B16","229","-477916_mir","1.592","Amp","UNKNOWN","23.361","23.463","0.144","-","-","-","-","-","-","-","true","0.353","true","3.0","17.0","false",
"B17","229","-477925_mir","1.182","Amp","UNKNOWN","30.456","30.107","0.493","-","-","-","-","-","-","-","true","0.063","true","3.0","25.0","false",
"B18","229","-477967_mir","1.026","Amp","UNKNOWN","25.750","26.205","0.644","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"B19","229","-477982_mir","1.398","Amp","UNKNOWN","25.450","25.63","0.255","-","-","-","-","-","-","-","true","0.329","true","3.0","18.0","false",
"B20","229","-478323_mir","1.198","Amp","UNKNOWN","22.945","22.363","0.823","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"B21","229","-478074_mir","0.744","No Amp","UNKNOWN","27.154","27.166","0.017","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"B22","229","-478350_mir","0.901","Inconclusive","UNKNOWN","36.779","36.779","-","-","-","-","-","-","-","-","true","0.2","true","3.0","29.0","false",
"B23","229","-477952_mir","1.369","Amp","UNKNOWN","21.426","21.657","0.326","-","-","-","-","-","-","-","true","0.235","true","3.0","14.0","false",
"B24","229","-478411_mir","1.072","Amp","UNKNOWN","26.345","26.088","0.363","-","-","-","-","-","-","-","true","0.046","true","3.0","23.0","false",
"C1","230","-478577_mir","0.872","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C2","230","-477973_mir","1.404","Amp","UNKNOWN","30.017","29.924","0.132","-","-","-","-","-","-","-","true","0.231","true","3.0","24.0","false",
"C3","230","-477975_mir","1.33","Amp","UNKNOWN","21.495","21.48","0.021","-","-","-","-","-","-","-","true","0.218","true","3.0","16.0","false",
"C4","230","-477992_mir","1.392","Amp","UNKNOWN","22.985","23.085","0.142","-","-","-","-","-","-","-","true","0.356","true","3.0","15.0","false",
"C5","230","-478369_mir","1.321","Amp","UNKNOWN","25.296","25.301","0.008","-","-","-","-","-","-","-","true","0.23","true","3.0","18.0","false",
"C6","230","-478007_mir","1.294","Amp","UNKNOWN","21.496","21.561","0.092","-","-","-","-","-","-","-","true","0.051","true","3.0","17.0","false",
"C7","230","-478606_mir","0.979","Amp","UNKNOWN","23.906","23.187","1.017","-","-","-","-","-","-","-","true","0.042","true","3.0","21.0","false",
"C8","230","-478026_mir","0.723","Amp","UNKNOWN","25.114","24.783","0.468","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"C9","230","-478213_mir","0.894","Amp","UNKNOWN","31.096","31.685","0.834","-","-","-","-","-","-","-","true","0.06","true","3.0","26.0","false",
"C10","230","-478343_mir","1.153","Amp","UNKNOWN","24.286","23.858","0.606","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C11","230","-477860_mir","1.408","Amp","UNKNOWN","20.024","19.925","0.14","-","-","-","-","-","-","-","true","0.399","true","3.0","13.0","false",
"C12","230","-478225_mir","1.15","Amp","UNKNOWN","21.828","22.172","0.486","-","-","-","-","-","-","-","true","0.049","true","3.0","17.0","false",
"C13","230","-478412_mir","1.027","Amp","UNKNOWN","20.356","20.039","0.448","-","-","-","-","-","-","-","true","0.043","true","3.0","17.0","false",
"C14","230","-477885_mir","1.412","Amp","UNKNOWN","26.933","26.988","0.078","-","-","-","-","-","-","-","true","0.337","true","3.0","20.0","false",
"C15","230","-478501_mir","0.457","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","230","-477916_mir","1.549","Amp","UNKNOWN","23.338","23.262","0.108","-","-","-","-","-","-","-","true","0.353","true","3.0","17.0","false",
"C17","230","-477925_mir","1.003","Amp","UNKNOWN","32.993","32.483","0.721","-","-","-","-","-","-","-","true","0.063","true","3.0","29.0","false",
"C18","230","-477967_mir","0.936","Amp","UNKNOWN","24.668","25.002","0.472","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C19","230","-477982_mir","1.358","Amp","UNKNOWN","27.064","27.129","0.093","-","-","-","-","-","-","-","true","0.329","true","3.0","20.0","false",
"C20","230","-478323_mir","1.174","Amp","UNKNOWN","21.978","22.095","0.166","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C21","230","-478074_mir","0.977","Amp","UNKNOWN","22.680","21.908","1.092","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"C22","230","-478350_mir","0.955","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C23","230","-477952_mir","1.359","Amp","UNKNOWN","22.389","22.176","0.301","-","-","-","-","-","-","-","true","0.235","true","3.0","16.0","false",
"C24","230","-478411_mir","0.589","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.046","true","3.0","39.0","false",
"D1","230","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D2","230","-477973_mir","1.391","Amp","UNKNOWN","29.831","29.924","0.132","-","-","-","-","-","-","-","true","0.231","true","3.0","24.0","false",
"D3","230","-477975_mir","1.32","Amp","UNKNOWN","21.465","21.48","0.021","-","-","-","-","-","-","-","true","0.218","true","3.0","15.0","false",
"D4","230","-477992_mir","1.374","Amp","UNKNOWN","23.185","23.085","0.142","-","-","-","-","-","-","-","true","0.356","true","3.0","15.0","false",
"D5","230","-478369_mir","1.321","Amp","UNKNOWN","25.307","25.301","0.008","-","-","-","-","-","-","-","true","0.23","true","3.0","19.0","false",
"D6","230","-478007_mir","1.273","Amp","UNKNOWN","21.626","21.561","0.092","-","-","-","-","-","-","-","true","0.051","true","3.0","19.0","false",
"D7","230","-478606_mir","1.005","Amp","UNKNOWN","22.468","23.187","1.017","-","-","-","-","-","-","-","true","0.042","true","3.0","21.0","false",
"D8","230","-478026_mir","0.577","Amp","UNKNOWN","24.451","24.783","0.468","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"D9","230","-478213_mir","0.762","Inconclusive","UNKNOWN","32.275","31.685","0.834","-","-","-","-","-","-","-","true","0.06","true","3.0","28.0","false",
"D10","230","-478343_mir","1.142","Amp","UNKNOWN","23.429","23.858","0.606","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D11","230","-477860_mir","1.415","Amp","UNKNOWN","19.826","19.925","0.14","-","-","-","-","-","-","-","true","0.399","true","3.0","12.0","false",
"D12","230","-478225_mir","1.149","Amp","UNKNOWN","22.515","22.172","0.486","-","-","-","-","-","-","-","true","0.049","true","3.0","18.0","false",
"D13","230","-478412_mir","1.037","Amp","UNKNOWN","19.722","20.039","0.448","-","-","-","-","-","-","-","true","0.043","true","3.0","16.0","false",
"D14","230","-477885_mir","1.416","Amp","UNKNOWN","27.043","26.988","0.078","-","-","-","-","-","-","-","true","0.337","true","3.0","19.0","false",
"D15","230","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","230","-477916_mir","1.562","Amp","UNKNOWN","23.186","23.262","0.108","-","-","-","-","-","-","-","true","0.353","true","3.0","16.0","false",
"D17","230","-477925_mir","1.065","Amp","UNKNOWN","31.974","32.483","0.721","-","-","-","-","-","-","-","true","0.063","true","3.0","28.0","false",
"D18","230","-477967_mir","0.971","Amp","UNKNOWN","25.336","25.002","0.472","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"D19","230","-477982_mir","1.363","Amp","UNKNOWN","27.195","27.129","0.093","-","-","-","-","-","-","-","true","0.329","true","3.0","19.0","false",
"D20","230","-478323_mir","1.178","Amp","UNKNOWN","22.212","22.095","0.166","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"D21","230","-478074_mir","0.99","Amp","UNKNOWN","21.136","21.908","1.092","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"D22","230","-478350_mir","0.902","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D23","230","-477952_mir","1.345","Amp","UNKNOWN","21.964","22.176","0.301","-","-","-","-","-","-","-","true","0.235","true","3.0","13.0","false",
"D24","230","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.046","true","3.0","39.0","false",
"E1","231","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E2","231","-477973_mir","1.296","Amp","UNKNOWN","28.514","28.808","0.416","-","-","-","-","-","-","-","true","0.231","true","3.0","21.0","false",
"E3","231","-477975_mir","1.292","Amp","UNKNOWN","22.300","22.143","0.221","-","-","-","-","-","-","-","true","0.218","true","3.0","16.0","false",
"E4","231","-477992_mir","1.369","Amp","UNKNOWN","24.736","24.902","0.235","-","-","-","-","-","-","-","true","0.356","true","3.0","17.0","false",
"E5","231","-478369_mir","1.262","Amp","UNKNOWN","24.368","24.304","0.09","-","-","-","-","-","-","-","true","0.23","true","3.0","18.0","false",
"E6","231","-478007_mir","0.998","Amp","UNKNOWN","23.269","22.969","0.424","-","-","-","-","-","-","-","true","0.051","true","3.0","20.0","false",
"E7","231","-478606_mir","1.081","Amp","UNKNOWN","24.401","23.054","1.904","-","-","-","-","-","-","-","true","0.042","true","3.0","22.0","false",
"E8","231","-478026_mir","0.657","Inconclusive","UNKNOWN","23.458","24.664","1.706","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"E9","231","-478213_mir","0.792","Inconclusive","UNKNOWN","31.951","31.919","0.045","-","-","-","-","-","-","-","true","0.06","true","3.0","27.0","false",
"E10","231","-478343_mir","0.879","Amp","UNKNOWN","26.670","26.221","0.635","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E11","231","-477860_mir","1.386","Amp","UNKNOWN","18.464","18.453","0.016","-","-","-","-","-","-","-","true","0.399","true","3.0","11.0","false",
"E12","231","-478225_mir","1.052","Amp","UNKNOWN","21.446","21.533","0.124","-","-","-","-","-","-","-","true","0.049","true","3.0","18.0","false",
"E13","231","-478412_mir","0.885","Amp","UNKNOWN","15.859","18.593","3.865","-","-","-","-","-","-","-","true","0.043","true","3.0","13.0","false",
"E14","231","-477885_mir","1.365","Amp","UNKNOWN","24.210","24.108","0.145","-","-","-","-","-","-","-","true","0.337","true","3.0","18.0","false",
"E15","231","-478501_mir","0.615","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","231","-477916_mir","1.431","Amp","UNKNOWN","23.739","23.693","0.064","-","-","-","-","-","-","-","true","0.353","true","3.0","18.0","false",
"E17","231","-477925_mir","1.098","Amp","UNKNOWN","30.695","31.42","1.025","-","-","-","-","-","-","-","true","0.063","true","3.0","26.0","false",
"E18","231","-477967_mir","0.865","Amp","UNKNOWN","22.047","22.149","0.144","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"E19","231","-477982_mir","1.337","Amp","UNKNOWN","28.486","28.445","0.058","-","-","-","-","-","-","-","true","0.329","true","3.0","21.0","false",
"E20","231","-478323_mir","0.905","Amp","UNKNOWN","23.519","22.564","1.351","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"E21","231","-478074_mir","1.349","Amp","UNKNOWN","16.235","15.942","0.415","-","-","-","-","-","-","-","true","0.04","true","3.0","13.0","false",
"E22","231","-478350_mir","0.922","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","26.0","false",
"E23","231","-477952_mir","1.301","Amp","UNKNOWN","23.927","23.937","0.014","-","-","-","-","-","-","-","true","0.235","true","3.0","17.0","false",
"E24","231","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.046","true","3.0","39.0","false",
"F1","231","-478577_mir","0.784","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F2","231","-477973_mir","1.283","Amp","UNKNOWN","29.102","28.808","0.416","-","-","-","-","-","-","-","true","0.231","true","3.0","22.0","false",
"F3","231","-477975_mir","1.308","Amp","UNKNOWN","21.987","22.143","0.221","-","-","-","-","-","-","-","true","0.218","true","3.0","15.0","false",
"F4","231","-477992_mir","1.354","Amp","UNKNOWN","25.068","24.902","0.235","-","-","-","-","-","-","-","true","0.356","true","3.0","18.0","false",
"F5","231","-478369_mir","1.264","Amp","UNKNOWN","24.241","24.304","0.09","-","-","-","-","-","-","-","true","0.23","true","3.0","17.0","false",
"F6","231","-478007_mir","1.034","Amp","UNKNOWN","22.670","22.969","0.424","-","-","-","-","-","-","-","true","0.051","true","3.0","20.0","false",
"F7","231","-478606_mir","1.055","Amp","UNKNOWN","21.707","23.054","1.904","-","-","-","-","-","-","-","true","0.042","true","3.0","20.0","false",
"F8","231","-478026_mir","0.417","Inconclusive","UNKNOWN","25.871","24.664","1.706","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"F9","231","-478213_mir","0.826","Inconclusive","UNKNOWN","31.888","31.919","0.045","-","-","-","-","-","-","-","true","0.06","true","3.0","27.0","false",
"F10","231","-478343_mir","0.888","Amp","UNKNOWN","25.771","26.221","0.635","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F11","231","-477860_mir","1.407","Amp","UNKNOWN","18.442","18.453","0.016","-","-","-","-","-","-","-","true","0.399","true","3.0","12.0","false",
"F12","231","-478225_mir","1.034","Amp","UNKNOWN","21.621","21.533","0.124","-","-","-","-","-","-","-","true","0.049","true","3.0","18.0","false",
"F13","231","-478412_mir","0.944","Amp","UNKNOWN","21.326","18.593","3.865","-","-","-","-","-","-","-","true","0.043","true","3.0","17.0","false",
"F14","231","-477885_mir","1.376","Amp","UNKNOWN","24.005","24.108","0.145","-","-","-","-","-","-","-","true","0.337","true","3.0","17.0","false",
"F15","231","-478501_mir","0.665","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","231","-477916_mir","1.433","Amp","UNKNOWN","23.648","23.693","0.064","-","-","-","-","-","-","-","true","0.353","true","3.0","18.0","false",
"F17","231","-477925_mir","1.065","Amp","UNKNOWN","32.145","31.42","1.025","-","-","-","-","-","-","-","true","0.063","true","3.0","28.0","false",
"F18","231","-477967_mir","0.853","Amp","UNKNOWN","22.250","22.149","0.144","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"F19","231","-477982_mir","1.353","Amp","UNKNOWN","28.404","28.445","0.058","-","-","-","-","-","-","-","true","0.329","true","3.0","21.0","false",
"F20","231","-478323_mir","0.874","Amp","UNKNOWN","21.609","22.564","1.351","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"F21","231","-478074_mir","1.348","Amp","UNKNOWN","15.649","15.942","0.415","-","-","-","-","-","-","-","true","0.04","true","3.0","13.0","false",
"F22","231","-478350_mir","0.894","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F23","231","-477952_mir","1.302","Amp","UNKNOWN","23.947","23.937","0.014","-","-","-","-","-","-","-","true","0.235","true","3.0","17.0","false",
"F24","231","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.046","true","3.0","39.0","false",
"G1","232","-478577_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G2","232","-477973_mir","1.309","No Amp","UNKNOWN","31.040","31.963","1.305","-","-","-","-","-","-","-","true","0.231","true","3.0","26.0","false",
"G3","232","-477975_mir","1.31","Amp","UNKNOWN","24.500","24.035","0.658","-","-","-","-","-","-","-","true","0.218","true","3.0","19.0","false",
"G4","232","-477992_mir","1.372","Amp","UNKNOWN","27.461","27.08","0.539","-","-","-","-","-","-","-","true","0.356","true","3.0","20.0","false",
"G5","232","-478369_mir","1.309","Amp","UNKNOWN","25.670","25.605","0.092","-","-","-","-","-","-","-","true","0.23","true","3.0","19.0","false",
"G6","232","-478007_mir","1.191","Amp","UNKNOWN","23.468","23.165","0.428","-","-","-","-","-","-","-","true","0.051","true","3.0","20.0","false",
"G7","232","-478606_mir","1.108","Amp","UNKNOWN","26.872","25.351","2.151","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"G8","232","-478026_mir","0.7","Inconclusive","UNKNOWN","Undetermined","26.07","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G9","232","-478213_mir","0.595","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.06","true","3.0","39.0","false",
"G10","232","-478343_mir","1.087","Amp","UNKNOWN","28.458","28.135","0.457","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"G11","232","-477860_mir","1.414","Amp","UNKNOWN","18.919","18.854","0.092","-","-","-","-","-","-","-","true","0.399","true","3.0","12.0","false",
"G12","232","-478225_mir","1.178","Amp","UNKNOWN","21.569","21.578","0.013","-","-","-","-","-","-","-","true","0.049","true","3.0","17.0","false",
"G13","232","-478412_mir","1.006","Amp","UNKNOWN","21.843","21.245","0.847","-","-","-","-","-","-","-","true","0.043","true","3.0","18.0","false",
"G14","232","-477885_mir","1.385","Amp","UNKNOWN","28.641","28.378","0.372","-","-","-","-","-","-","-","true","0.337","true","3.0","21.0","false",
"G15","232","-478501_mir","0.634","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","232","-477916_mir","1.53","Amp","UNKNOWN","25.010","25.003","0.009","-","-","-","-","-","-","-","true","0.353","true","3.0","19.0","false",
"G17","232","-477925_mir","0.869","Amp","UNKNOWN","34.324","33.382","1.332","-","-","-","-","-","-","-","true","0.063","true","3.0","31.0","false",
"G18","232","-477967_mir","1.091","Amp","UNKNOWN","23.819","24.041","0.313","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G19","232","-477982_mir","1.395","Amp","UNKNOWN","29.203","29.535","0.469","-","-","-","-","-","-","-","true","0.329","true","3.0","22.0","false",
"G20","232","-478323_mir","1.13","Amp","UNKNOWN","25.515","25.026","0.691","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G21","232","-478074_mir","1.013","Amp","UNKNOWN","24.068","23.836","0.329","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G22","232","-478350_mir","0.917","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","232","-477952_mir","1.335","Amp","UNKNOWN","25.054","24.901","0.217","-","-","-","-","-","-","-","true","0.235","true","3.0","19.0","false",
"G24","232","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.046","true","3.0","39.0","false",
"H1","232","-478577_mir","0.827","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H2","232","-477973_mir","1.277","Amp","UNKNOWN","32.886","31.963","1.305","-","-","-","-","-","-","-","true","0.231","true","3.0","25.0","false",
"H3","232","-477975_mir","1.348","Amp","UNKNOWN","23.570","24.035","0.658","-","-","-","-","-","-","-","true","0.218","true","3.0","16.0","false",
"H4","232","-477992_mir","1.396","Amp","UNKNOWN","26.699","27.08","0.539","-","-","-","-","-","-","-","true","0.356","true","3.0","20.0","false",
"H5","232","-478369_mir","1.306","Amp","UNKNOWN","25.540","25.605","0.092","-","-","-","-","-","-","-","true","0.23","true","3.0","20.0","false",
"H6","232","-478007_mir","1.181","Amp","UNKNOWN","22.862","23.165","0.428","-","-","-","-","-","-","-","true","0.051","true","3.0","20.0","false",
"H7","232","-478606_mir","1.069","Amp","UNKNOWN","23.830","25.351","2.151","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"H8","232","-478026_mir","0.547","Inconclusive","UNKNOWN","26.070","26.07","-","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"H9","232","-478213_mir","0.622","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.06","true","3.0","39.0","false",
"H10","232","-478343_mir","1.144","Amp","UNKNOWN","27.812","28.135","0.457","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"H11","232","-477860_mir","1.429","Amp","UNKNOWN","18.789","18.854","0.092","-","-","-","-","-","-","-","true","0.399","true","3.0","12.0","false",
"H12","232","-478225_mir","1.184","Amp","UNKNOWN","21.587","21.578","0.013","-","-","-","-","-","-","-","true","0.049","true","3.0","18.0","false",
"H13","232","-478412_mir","1.013","Amp","UNKNOWN","20.646","21.245","0.847","-","-","-","-","-","-","-","true","0.043","true","3.0","17.0","false",
"H14","232","-477885_mir","1.415","Amp","UNKNOWN","28.115","28.378","0.372","-","-","-","-","-","-","-","true","0.337","true","3.0","21.0","false",
