# Experiment File Name : card ARV7 _2 01.01.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.0","0.001","false","8.0","2813.711",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.009","0.008","false","9.0","2816.758",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.008","0.006","false","10.0","2737.814",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.013","0.008","false","11.0","2859.952",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.011","0.005","false","12.0","2801.553",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.012","0.004","false","13.0","2832.754",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.009","-0.001","false","14.0","2818.459",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.011","-0.001","false","15.0","2820.697",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.009","-0.005","false","16.0","2831.283",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.007","-0.008","false","17.0","2886.311",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.013","-0.004","false","18.0","2877.619",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.022","0.003","false","19.0","2829.452",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.024","0.003","false","20.0","2864.079",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.059","0.036","false","21.0","2892.257",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.086","0.062","false","22.0","2877.597",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.181","0.154","false","23.0","2829.081",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.311","0.283","false","24.0","2861.844",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.533","0.503","false","25.0","2839.035",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","2.86","0.828","false","26.0","2863.527",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","3.283","1.249","false","27.0","2885.958",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","3.801","1.765","false","28.0","2885.32",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","4.349","2.312","false","29.0","2883.104",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","4.942","2.903","false","30.0","2894.787",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","5.438","3.398","false","31.0","2869.384",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","5.935","3.893","false","32.0","2868.0",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","6.347","4.303","false","33.0","2986.619",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","6.682","4.636","false","34.0","2958.896",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.012","4.965","false","35.0","2890.873",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.239","5.189","false","36.0","2905.67",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.452","5.4","false","37.0","2954.7",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.521","5.468","false","38.0","2988.339",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.798","5.743","false","39.0","2976.505",
"card ARV7 _2 01.01.22.sds","","A2","-477973_mir","111","7.768","5.712","false","40.0","3035.497",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.117","0.01","false","1.0","2799.123",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.116","0.009","false","2.0","2880.684",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.108","-0.001","false","3.0","2896.411",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.111","0.001","false","4.0","2890.807",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.114","0.004","false","5.0","2864.881",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.108","-0.003","false","6.0","2952.311",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.11","-0.002","false","7.0","2850.098",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.113","0.0","false","8.0","2882.422",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.111","-0.002","false","9.0","2927.344",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.118","0.004","false","10.0","2874.868",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.115","-0.001","false","11.0","2988.793",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.118","0.003","false","12.0","2953.904",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.13","0.013","false","13.0","2984.279",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.146","0.029","false","14.0","2956.425",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.176","0.058","false","15.0","2971.989",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.233","0.114","false","16.0","2996.073",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.322","0.203","false","17.0","2960.673",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.454","0.334","false","18.0","3018.503",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.652","0.531","false","19.0","2966.047",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","1.884","0.761","false","20.0","3031.683",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","2.157","1.034","false","21.0","2951.812",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","2.447","1.323","false","22.0","2931.169",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","2.724","1.599","false","23.0","3007.146",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","2.993","1.867","false","24.0","2954.304",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","3.239","2.113","false","25.0","2906.699",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","3.43","2.303","false","26.0","3094.744",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","3.663","2.535","false","27.0","2972.292",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","3.835","2.706","false","28.0","2932.051",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.007","2.878","false","29.0","2925.245",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.159","3.028","false","30.0","2965.698",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.317","3.186","false","31.0","2926.282",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.388","3.256","false","32.0","3044.653",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.579","3.446","false","33.0","3002.15",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.668","3.534","false","34.0","3066.022",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.805","3.67","false","35.0","2938.606",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.843","3.708","false","36.0","3091.761",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","4.979","3.843","false","37.0","3058.893",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","5.065","3.928","false","38.0","3036.35",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","5.183","4.045","false","39.0","2984.078",
"card ARV7 _2 01.01.22.sds","","A3","-477975_mir","111","5.166","4.028","false","40.0","3224.558",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.469","0.003","false","1.0","2703.468",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.464","-0.005","false","2.0","2762.811",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.47","-0.002","false","3.0","2703.563",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.476","0.001","false","4.0","2737.154",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.477","-0.001","false","5.0","2735.574",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.484","0.002","false","6.0","2725.589",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.49","0.005","false","7.0","2725.068",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.488","0.0","false","8.0","2748.505",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.489","-0.001","false","9.0","2741.496",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.485","-0.008","false","10.0","2768.792",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.495","-0.002","false","11.0","2814.494",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.501","0.001","false","12.0","2744.127",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.508","0.005","false","13.0","2697.647",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.509","0.003","false","14.0","2772.719",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.529","0.019","false","15.0","2764.243",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.557","0.044","false","16.0","2762.307",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.615","0.099","false","17.0","2798.448",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.696","0.177","false","18.0","2809.54",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","1.843","0.321","false","19.0","2784.841",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","2.063","0.537","false","20.0","2796.448",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","2.357","0.828","false","21.0","2803.314",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","2.712","1.181","false","22.0","2806.501",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","3.115","1.581","false","23.0","2860.838",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","3.543","2.005","false","24.0","2823.649",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","3.949","2.408","false","25.0","2892.505",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","4.328","2.784","false","26.0","2920.778",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","4.699","3.151","false","27.0","2875.056",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.0","3.45","false","28.0","2900.091",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.253","3.7","false","29.0","2896.492",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.428","3.871","false","30.0","2928.005",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.561","4.001","false","31.0","2959.552",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.644","4.081","false","32.0","2978.393",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.771","4.204","false","33.0","2982.489",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.772","4.203","false","34.0","3023.688",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.93","4.357","false","35.0","2982.419",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.943","4.367","false","36.0","2993.332",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.948","4.369","false","37.0","2992.676",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.935","4.353","false","38.0","3024.531",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","6.032","4.447","false","39.0","2975.48",
"card ARV7 _2 01.01.22.sds","","A4","-477992_mir","111","5.953","4.365","false","40.0","3010.204",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.039","-0.004","false","1.0","2787.039",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.042","-0.001","false","2.0","2793.005",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.042","0.0","false","3.0","2783.279",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.041","-0.001","false","4.0","2778.653",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.044","0.002","false","5.0","2707.886",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.04","-0.002","false","6.0","2744.938",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.043","0.002","false","7.0","2764.958",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.04","-0.001","false","8.0","2768.145",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.043","0.003","false","9.0","2767.173",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.04","-0.001","false","10.0","2746.363",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.039","-0.001","false","11.0","2823.569",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.038","-0.001","false","12.0","2738.655",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.041","0.002","false","13.0","2755.932",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.039","0.0","false","14.0","2772.43",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.057","0.018","false","15.0","2780.668",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.065","0.027","false","16.0","2735.978",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.092","0.053","false","17.0","2820.62",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.141","0.103","false","18.0","2775.449",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.219","0.181","false","19.0","2825.385",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.356","0.319","false","20.0","2817.646",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.549","0.512","false","21.0","2876.573",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","1.809","0.772","false","22.0","2848.41",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","2.12","1.084","false","23.0","2840.613",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","2.427","1.391","false","24.0","2913.708",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","2.769","1.733","false","25.0","2864.486",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","3.05","2.014","false","26.0","2909.64",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","3.357","2.322","false","27.0","2958.677",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","3.62","2.585","false","28.0","2917.504",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","3.86","2.825","false","29.0","2939.448",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.087","3.053","false","30.0","2897.307",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.239","3.205","false","31.0","2950.211",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.437","3.403","false","32.0","2881.411",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.596","3.563","false","33.0","2987.211",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.706","3.673","false","34.0","2938.087",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.832","3.799","false","35.0","2936.241",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.89","3.858","false","36.0","2988.145",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","4.998","3.966","false","37.0","3007.576",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","5.077","4.045","false","38.0","3005.76",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","5.191","4.159","false","39.0","2995.981",
"card ARV7 _2 01.01.22.sds","","A5","-478369_mir","111","5.203","4.171","false","40.0","2999.702",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.157","-0.012","false","1.0","2930.76",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.167","-0.006","false","2.0","2996.973",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.174","-0.003","false","3.0","2969.112",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.176","-0.005","false","4.0","2982.334",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.181","-0.004","false","5.0","2941.227",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.194","0.005","false","6.0","2939.419",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.201","0.007","false","7.0","2969.691",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.204","0.006","false","8.0","2951.636",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.2","-0.002","false","9.0","2994.933",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.213","0.006","false","10.0","2962.932",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.208","-0.003","false","11.0","3029.992",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.212","-0.003","false","12.0","2941.519",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.226","0.006","false","13.0","2934.299",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.214","-0.009","false","14.0","2995.145",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.243","0.015","false","15.0","2972.831",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.26","0.028","false","16.0","3003.795",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.283","0.047","false","17.0","3103.549",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.359","0.118","false","18.0","3028.882",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.469","0.224","false","19.0","3062.511",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.629","0.38","false","20.0","3049.715",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","2.894","0.641","false","21.0","3089.09",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","3.216","0.958","false","22.0","3033.537",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","3.564","1.303","false","23.0","3071.89",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","3.93","1.664","false","24.0","3150.302",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","4.305","2.035","false","25.0","3067.374",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","4.597","2.323","false","26.0","3113.152",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","4.863","2.585","false","27.0","3135.229",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.073","2.79","false","28.0","3160.2",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.265","2.978","false","29.0","3151.695",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.36","3.069","false","30.0","3250.749",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.449","3.153","false","31.0","3231.845",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.567","3.268","false","32.0","3179.55",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.669","3.366","false","33.0","3278.197",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.668","3.36","false","34.0","3195.698",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.728","3.415","false","35.0","3202.216",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.767","3.45","false","36.0","3155.247",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.77","3.45","false","37.0","3251.771",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.789","3.464","false","38.0","3209.311",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.813","3.484","false","39.0","3236.558",
"card ARV7 _2 01.01.22.sds","","A6","-478007_mir","111","5.838","3.505","false","40.0","3188.525",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.266","-0.014","false","1.0","2854.91",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.254","-0.026","false","2.0","2975.983",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.247","-0.032","false","3.0","2955.847",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.277","-0.002","false","4.0","2910.785",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.291","0.011","false","5.0","2938.964",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.28","0.0","false","6.0","2941.183",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.289","0.009","false","7.0","2947.621",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.287","0.007","false","8.0","2935.984",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.302","0.022","false","9.0","2905.888",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.291","0.01","false","10.0","2939.874",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.292","0.011","false","11.0","3012.954",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.274","-0.007","false","12.0","2978.77",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.275","-0.006","false","13.0","2947.556",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.268","-0.013","false","14.0","3011.634",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.271","-0.01","false","15.0","2976.742",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.278","-0.003","false","16.0","2959.207",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.295","0.014","false","17.0","3011.882",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.308","0.027","false","18.0","2933.424",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.334","0.053","false","19.0","2930.742",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.348","0.066","false","20.0","2884.017",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.377","0.096","false","21.0","2975.022",
"card ARV7 _2 01.01.22.sds","","A7","-478606_mir","111","3.456","0.174","false","22.0","2898.442",
