# Experiment File Name : card ARV7 _2 01.01.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B20","111","-478323_mir","1.304","Amp","UNKNOWN","19.389","19.388","0.002","-","-","-","-","-","-","-","true","0.05","true","3.0","16.0","false",
"B21","111","-478074_mir","0.914","Amp","UNKNOWN","22.947","22.628","0.452","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"B22","111","-478350_mir","1.063","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B23","111","-477952_mir","1.434","Amp","UNKNOWN","17.515","17.49","0.034","-","-","-","-","-","-","-","true","0.147","true","3.0","13.0","false",
"B24","111","-478411_mir","0.714","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"C1","112","-478577_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C2","112","-477973_mir","1.48","Amp","UNKNOWN","26.813","26.956","0.202","-","-","-","-","-","-","-","true","0.253","true","3.0","20.0","false",
"C3","112","-477975_mir","1.323","Amp","UNKNOWN","19.495","19.598","0.146","-","-","-","-","-","-","-","true","0.16","true","3.0","14.0","false",
"C4","112","-477992_mir","1.415","Amp","UNKNOWN","22.289","22.341","0.074","-","-","-","-","-","-","-","true","0.371","true","3.0","15.0","false",
"C5","112","-478369_mir","1.347","Amp","UNKNOWN","22.544","22.499","0.064","-","-","-","-","-","-","-","true","0.134","true","3.0","18.0","false",
"C6","112","-478007_mir","1.318","Amp","UNKNOWN","21.159","21.254","0.135","-","-","-","-","-","-","-","true","0.099","true","3.0","16.0","false",
"C7","112","-478606_mir","1.074","Inconclusive","UNKNOWN","23.815","20.918","4.096","-","-","-","-","-","-","-","true","0.054","true","3.0","22.0","false",
"C8","112","-478026_mir","1.104","Amp","UNKNOWN","23.457","23.438","0.026","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C9","112","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","36.905","-","-","-","-","-","-","-","-","true","0.077","true","3.0","39.0","false",
"C10","112","-478343_mir","1.173","Amp","UNKNOWN","24.787","24.858","0.1","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C11","112","-477860_mir","1.457","Amp","UNKNOWN","21.230","21.183","0.066","-","-","-","-","-","-","-","true","0.548","true","3.0","14.0","false",
"C12","112","-478225_mir","1.083","Amp","UNKNOWN","22.296","22.641","0.489","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C13","112","-478412_mir","1.098","Amp","UNKNOWN","21.647","21.193","0.643","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"C14","112","-477885_mir","1.424","Amp","UNKNOWN","27.643","27.476","0.237","-","-","-","-","-","-","-","true","0.409","true","3.0","21.0","false",
"C15","112","-478501_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","112","-477916_mir","1.605","Amp","UNKNOWN","21.124","21.159","0.049","-","-","-","-","-","-","-","true","0.245","true","3.0","16.0","false",
"C17","112","-477925_mir","1.277","Amp","UNKNOWN","25.880","25.866","0.02","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"C18","112","-477967_mir","1.055","Amp","UNKNOWN","23.654","24.296","0.909","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"C19","112","-477982_mir","1.412","Amp","UNKNOWN","25.914","25.948","0.049","-","-","-","-","-","-","-","true","0.206","true","3.0","19.0","false",
"C20","112","-478323_mir","1.22","Amp","UNKNOWN","21.351","21.487","0.192","-","-","-","-","-","-","-","true","0.05","true","3.0","16.0","false",
"C21","112","-478074_mir","1.074","Amp","UNKNOWN","22.107","22.042","0.092","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"C22","112","-478350_mir","0.976","No Amp","UNKNOWN","37.108","36.656","0.64","-","-","-","-","-","-","-","true","0.2","true","3.0","30.0","false",
"C23","112","-477952_mir","1.413","Amp","UNKNOWN","20.745","20.655","0.128","-","-","-","-","-","-","-","true","0.147","true","3.0","16.0","false",
"C24","112","-478411_mir","0.587","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"D1","112","-478577_mir","0.877","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D2","112","-477973_mir","1.454","Amp","UNKNOWN","27.099","26.956","0.202","-","-","-","-","-","-","-","true","0.253","true","3.0","20.0","false",
"D3","112","-477975_mir","1.319","Amp","UNKNOWN","19.702","19.598","0.146","-","-","-","-","-","-","-","true","0.16","true","3.0","15.0","false",
"D4","112","-477992_mir","1.405","Amp","UNKNOWN","22.393","22.341","0.074","-","-","-","-","-","-","-","true","0.371","true","3.0","15.0","false",
"D5","112","-478369_mir","1.365","Amp","UNKNOWN","22.454","22.499","0.064","-","-","-","-","-","-","-","true","0.134","true","3.0","17.0","false",
"D6","112","-478007_mir","1.313","Amp","UNKNOWN","21.349","21.254","0.135","-","-","-","-","-","-","-","true","0.099","true","3.0","17.0","false",
"D7","112","-478606_mir","1.054","Inconclusive","UNKNOWN","18.022","20.918","4.096","-","-","-","-","-","-","-","true","0.054","true","3.0","15.0","false",
"D8","112","-478026_mir","1.097","Amp","UNKNOWN","23.419","23.438","0.026","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D9","112","-478213_mir","0.712","Inconclusive","UNKNOWN","36.905","36.905","-","-","-","-","-","-","-","-","true","0.077","true","3.0","31.0","false",
"D10","112","-478343_mir","1.179","Amp","UNKNOWN","24.928","24.858","0.1","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"D11","112","-477860_mir","1.473","Amp","UNKNOWN","21.136","21.183","0.066","-","-","-","-","-","-","-","true","0.548","true","3.0","14.0","false",
"D12","112","-478225_mir","1.095","Amp","UNKNOWN","22.987","22.641","0.489","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D13","112","-478412_mir","1.107","Amp","UNKNOWN","20.738","21.193","0.643","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"D14","112","-477885_mir","1.445","Amp","UNKNOWN","27.308","27.476","0.237","-","-","-","-","-","-","-","true","0.409","true","3.0","20.0","false",
"D15","112","-478501_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","112","-477916_mir","1.605","Amp","UNKNOWN","21.193","21.159","0.049","-","-","-","-","-","-","-","true","0.245","true","3.0","16.0","false",
"D17","112","-477925_mir","1.289","Amp","UNKNOWN","25.851","25.866","0.02","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"D18","112","-477967_mir","1.036","Amp","UNKNOWN","24.939","24.296","0.909","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"D19","112","-477982_mir","1.423","Amp","UNKNOWN","25.983","25.948","0.049","-","-","-","-","-","-","-","true","0.206","true","3.0","20.0","false",
"D20","112","-478323_mir","1.228","Amp","UNKNOWN","21.622","21.487","0.192","-","-","-","-","-","-","-","true","0.05","true","3.0","18.0","false",
"D21","112","-478074_mir","1.057","Amp","UNKNOWN","21.977","22.042","0.092","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"D22","112","-478350_mir","1.037","No Amp","UNKNOWN","36.203","36.656","0.64","-","-","-","-","-","-","-","true","0.2","true","3.0","29.0","false",
"D23","112","-477952_mir","1.4","Amp","UNKNOWN","20.564","20.655","0.128","-","-","-","-","-","-","-","true","0.147","true","3.0","14.0","false",
"D24","112","-478411_mir","0.469","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"E1","113","-478577_mir","0.899","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","27.0","false",
"E2","113","-477973_mir","1.41","Amp","UNKNOWN","29.780","29.651","0.182","-","-","-","-","-","-","-","true","0.253","true","3.0","23.0","false",
"E3","113","-477975_mir","1.259","Amp","UNKNOWN","22.835","22.889","0.077","-","-","-","-","-","-","-","true","0.16","true","3.0","18.0","false",
"E4","113","-477992_mir","1.408","Amp","UNKNOWN","25.980","26.052","0.102","-","-","-","-","-","-","-","true","0.371","true","3.0","18.0","false",
"E5","113","-478369_mir","1.349","Amp","UNKNOWN","25.001","24.955","0.065","-","-","-","-","-","-","-","true","0.134","true","3.0","20.0","false",
"E6","113","-478007_mir","1.166","Amp","UNKNOWN","24.567","24.544","0.032","-","-","-","-","-","-","-","true","0.099","true","3.0","19.0","false",
"E7","113","-478606_mir","1.131","Amp","UNKNOWN","25.386","25.17","0.305","-","-","-","-","-","-","-","true","0.054","true","3.0","22.0","false",
"E8","113","-478026_mir","0.754","No Amp","UNKNOWN","26.580","27.142","0.794","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E9","113","-478213_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.077","true","3.0","39.0","false",
"E10","113","-478343_mir","1.165","Amp","UNKNOWN","27.888","27.652","0.334","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"E11","113","-477860_mir","1.461","Amp","UNKNOWN","24.746","24.626","0.171","-","-","-","-","-","-","-","true","0.548","true","3.0","17.0","false",
"E12","113","-478225_mir","0.973","Amp","UNKNOWN","25.407","25.241","0.235","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E13","113","-478412_mir","0.973","Amp","UNKNOWN","22.983","23.09","0.152","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"E14","113","-477885_mir","1.439","Amp","UNKNOWN","29.544","29.573","0.04","-","-","-","-","-","-","-","true","0.409","true","3.0","23.0","false",
"E15","113","-478501_mir","0.673","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","113","-477916_mir","1.57","Amp","UNKNOWN","23.826","23.81","0.023","-","-","-","-","-","-","-","true","0.245","true","3.0","19.0","false",
"E17","113","-477925_mir","1.223","Amp","UNKNOWN","28.662","28.793","0.185","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"E18","113","-477967_mir","0.0","Inconclusive","UNKNOWN","Undetermined","25.084","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"E19","113","-477982_mir","1.41","Amp","UNKNOWN","29.553","29.554","0.002","-","-","-","-","-","-","-","true","0.206","true","3.0","23.0","false",
"E20","113","-478323_mir","1.063","Amp","UNKNOWN","23.860","24.187","0.464","-","-","-","-","-","-","-","true","0.05","true","3.0","20.0","false",
"E21","113","-478074_mir","0.726","No Amp","UNKNOWN","22.441","23.186","1.054","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"E22","113","-478350_mir","0.976","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E23","113","-477952_mir","1.361","Amp","UNKNOWN","23.388","23.518","0.184","-","-","-","-","-","-","-","true","0.147","true","3.0","18.0","false",
"E24","113","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"F1","113","-478577_mir","0.984","Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F2","113","-477973_mir","1.415","Amp","UNKNOWN","29.523","29.651","0.182","-","-","-","-","-","-","-","true","0.253","true","3.0","23.0","false",
"F3","113","-477975_mir","1.25","Amp","UNKNOWN","22.944","22.889","0.077","-","-","-","-","-","-","-","true","0.16","true","3.0","18.0","false",
"F4","113","-477992_mir","1.413","Amp","UNKNOWN","26.124","26.052","0.102","-","-","-","-","-","-","-","true","0.371","true","3.0","18.0","false",
"F5","113","-478369_mir","1.367","Amp","UNKNOWN","24.909","24.955","0.065","-","-","-","-","-","-","-","true","0.134","true","3.0","20.0","false",
"F6","113","-478007_mir","1.159","Amp","UNKNOWN","24.521","24.544","0.032","-","-","-","-","-","-","-","true","0.099","true","3.0","20.0","false",
"F7","113","-478606_mir","1.073","Amp","UNKNOWN","24.954","25.17","0.305","-","-","-","-","-","-","-","true","0.054","true","3.0","22.0","false",
"F8","113","-478026_mir","0.812","No Amp","UNKNOWN","27.703","27.142","0.794","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"F9","113","-478213_mir","0.548","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.077","true","3.0","39.0","false",
"F10","113","-478343_mir","1.192","Amp","UNKNOWN","27.416","27.652","0.334","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"F11","113","-477860_mir","1.469","Amp","UNKNOWN","24.505","24.626","0.171","-","-","-","-","-","-","-","true","0.548","true","3.0","17.0","false",
"F12","113","-478225_mir","0.986","Amp","UNKNOWN","25.074","25.241","0.235","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F13","113","-478412_mir","1.004","Amp","UNKNOWN","23.198","23.09","0.152","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"F14","113","-477885_mir","1.447","Amp","UNKNOWN","29.601","29.573","0.04","-","-","-","-","-","-","-","true","0.409","true","3.0","23.0","false",
"F15","113","-478501_mir","0.369","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","113","-477916_mir","1.571","Amp","UNKNOWN","23.794","23.81","0.023","-","-","-","-","-","-","-","true","0.245","true","3.0","18.0","false",
"F17","113","-477925_mir","1.242","Amp","UNKNOWN","28.924","28.793","0.185","-","-","-","-","-","-","-","true","0.042","true","3.0","26.0","false",
"F18","113","-477967_mir","0.684","Amp","UNKNOWN","25.084","25.084","-","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"F19","113","-477982_mir","1.409","Amp","UNKNOWN","29.556","29.554","0.002","-","-","-","-","-","-","-","true","0.206","true","3.0","23.0","false",
"F20","113","-478323_mir","1.081","Amp","UNKNOWN","24.515","24.187","0.464","-","-","-","-","-","-","-","true","0.05","true","3.0","21.0","false",
"F21","113","-478074_mir","0.765","No Amp","UNKNOWN","23.931","23.186","1.054","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F22","113","-478350_mir","1.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F23","113","-477952_mir","1.366","Amp","UNKNOWN","23.648","23.518","0.184","-","-","-","-","-","-","-","true","0.147","true","3.0","19.0","false",
"F24","113","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G1","114","-478577_mir","0.864","Inconclusive","UNKNOWN","38.142","35.867","3.217","-","-","-","-","-","-","-","true","0.2","true","3.0","26.0","false",
"G2","114","-477973_mir","1.438","Amp","UNKNOWN","31.534","31.428","0.15","-","-","-","-","-","-","-","true","0.253","true","3.0","25.0","false",
"G3","114","-477975_mir","1.401","Amp","UNKNOWN","23.180","23.197","0.024","-","-","-","-","-","-","-","true","0.16","true","3.0","17.0","false",
"G4","114","-477992_mir","1.457","Amp","UNKNOWN","27.016","27.021","0.008","-","-","-","-","-","-","-","true","0.371","true","3.0","19.0","false",
"G5","114","-478369_mir","1.392","Amp","UNKNOWN","25.937","25.868","0.098","-","-","-","-","-","-","-","true","0.134","true","3.0","21.0","false",
"G6","114","-478007_mir","1.165","Amp","UNKNOWN","26.056","25.631","0.6","-","-","-","-","-","-","-","true","0.099","true","3.0","20.0","false",
"G7","114","-478606_mir","1.164","Amp","UNKNOWN","25.864","24.99","1.236","-","-","-","-","-","-","-","true","0.054","true","3.0","24.0","false",
"G8","114","-478026_mir","0.814","No Amp","UNKNOWN","25.237","25.637","0.565","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G9","114","-478213_mir","0.936","Inconclusive","UNKNOWN","Undetermined","31.958","-","-","-","-","-","-","-","-","true","0.077","true","3.0","39.0","false",
"G10","114","-478343_mir","1.178","Amp","UNKNOWN","28.812","28.494","0.45","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"G11","114","-477860_mir","1.504","Amp","UNKNOWN","20.590","20.51","0.113","-","-","-","-","-","-","-","true","0.548","true","3.0","13.0","false",
"G12","114","-478225_mir","1.167","Amp","UNKNOWN","24.262","24.136","0.178","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G13","114","-478412_mir","0.908","Amp","UNKNOWN","23.418","23.104","0.444","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"G14","114","-477885_mir","1.473","Amp","UNKNOWN","29.374","29.43","0.08","-","-","-","-","-","-","-","true","0.409","true","3.0","23.0","false",
"G15","114","-478501_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","114","-477916_mir","1.516","Amp","UNKNOWN","25.339","25.336","0.005","-","-","-","-","-","-","-","true","0.245","true","3.0","20.0","false",
"G17","114","-477925_mir","1.136","Amp","UNKNOWN","32.394","32.447","0.075","-","-","-","-","-","-","-","true","0.042","true","3.0","28.0","false",
"G18","114","-477967_mir","0.888","Amp","UNKNOWN","26.256","26.041","0.304","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G19","114","-477982_mir","1.48","Amp","UNKNOWN","28.320","28.48","0.227","-","-","-","-","-","-","-","true","0.206","true","3.0","23.0","false",
"G20","114","-478323_mir","0.845","No Amp","UNKNOWN","27.824","27.986","0.23","-","-","-","-","-","-","-","true","0.05","true","3.0","23.0","false",
"G21","114","-478074_mir","1.254","Amp","UNKNOWN","21.948","21.527","0.595","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"G22","114","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","114","-477952_mir","1.37","Amp","UNKNOWN","25.673","25.84","0.236","-","-","-","-","-","-","-","true","0.147","true","3.0","20.0","false",
"G24","114","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H1","114","-478577_mir","0.893","Amp","UNKNOWN","33.592","35.867","3.217","-","-","-","-","-","-","-","true","0.2","true","3.0","25.0","false",
"H2","114","-477973_mir","1.402","Amp","UNKNOWN","31.322","31.428","0.15","-","-","-","-","-","-","-","true","0.253","true","3.0","26.0","false",
"H3","114","-477975_mir","1.39","Amp","UNKNOWN","23.214","23.197","0.024","-","-","-","-","-","-","-","true","0.16","true","3.0","18.0","false",
"H4","114","-477992_mir","1.448","Amp","UNKNOWN","27.026","27.021","0.008","-","-","-","-","-","-","-","true","0.371","true","3.0","20.0","false",
"H5","114","-478369_mir","1.367","Amp","UNKNOWN","25.799","25.868","0.098","-","-","-","-","-","-","-","true","0.134","true","3.0","21.0","false",
"H6","114","-478007_mir","1.181","Amp","UNKNOWN","25.207","25.631","0.6","-","-","-","-","-","-","-","true","0.099","true","3.0","19.0","false",
"H7","114","-478606_mir","1.153","Amp","UNKNOWN","24.116","24.99","1.236","-","-","-","-","-","-","-","true","0.054","true","3.0","20.0","false",
"H8","114","-478026_mir","0.815","No Amp","UNKNOWN","26.036","25.637","0.565","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"H9","114","-478213_mir","0.966","Inconclusive","UNKNOWN","31.958","31.958","-","-","-","-","-","-","-","-","true","0.077","true","3.0","26.0","false",
"H10","114","-478343_mir","1.226","Amp","UNKNOWN","28.175","28.494","0.45","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"H11","114","-477860_mir","1.514","Amp","UNKNOWN","20.430","20.51","0.113","-","-","-","-","-","-","-","true","0.548","true","3.0","13.0","false",
"H12","114","-478225_mir","1.183","Amp","UNKNOWN","24.010","24.136","0.178","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"H13","114","-478412_mir","0.962","Amp","UNKNOWN","22.791","23.104","0.444","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"H14","114","-477885_mir","1.463","Amp","UNKNOWN","29.486","29.43","0.08","-","-","-","-","-","-","-","true","0.409","true","3.0","22.0","false",
