# Experiment File Name : card ARV7 _12 09.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.791","-0.015","false","3.0","2868.742",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.793","-0.013","false","4.0","2911.484",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.805","-0.002","false","5.0","2936.42",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.822","0.013","false","6.0","2906.059",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.816","0.006","false","7.0","3058.792",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.816","0.005","false","8.0","3026.249",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.818","0.005","false","9.0","2996.302",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.816","0.003","false","10.0","3051.072",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.815","0.001","false","11.0","3025.748",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.817","0.002","false","12.0","3059.991",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.818","0.001","false","13.0","3083.646",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.831","0.013","false","14.0","3004.687",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.822","0.003","false","15.0","3030.637",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.817","-0.003","false","16.0","3078.449",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.814","-0.007","false","17.0","3090.174",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.823","0.001","false","18.0","3019.368",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.812","-0.011","false","19.0","3086.265",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.824","0.0","false","20.0","3103.296",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.824","-0.002","false","21.0","3060.847",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.831","0.004","false","22.0","3057.815",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.862","0.035","false","23.0","3028.561",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.887","0.058","false","24.0","3131.229",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","1.932","0.102","false","25.0","3022.498",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","2.037","0.206","false","26.0","3077.188",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","2.163","0.331","false","27.0","3086.459",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","2.39","0.557","false","28.0","3071.841",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","2.662","0.828","false","29.0","3171.345",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","3.006","1.17","false","30.0","3079.162",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","3.408","1.572","false","31.0","3113.144",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","3.805","1.967","false","32.0","3183.347",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","4.209","2.37","false","33.0","3122.097",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","4.589","2.749","false","34.0","3139.35",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","4.922","3.081","false","35.0","3082.915",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","5.198","3.356","false","36.0","3206.257",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","5.505","3.662","false","37.0","3095.647",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","5.762","3.917","false","38.0","3058.385",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","5.905","4.06","false","39.0","3213.182",
"card ARV7 _12 09.02.22.sds","","A2","-477973_mir","246","6.072","4.225","false","40.0","3123.363",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.09","0.01","false","1.0","3101.458",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.07","-0.004","false","2.0","3042.95",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.07","0.001","false","3.0","3176.007",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.066","0.003","false","4.0","3071.822",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.06","0.001","false","5.0","3092.572",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.051","-0.003","false","6.0","3111.554",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.048","0.0","false","7.0","3119.977",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.04","-0.003","false","8.0","3153.127",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.034","-0.004","false","9.0","3113.561",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.032","0.0","false","10.0","3209.582",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.028","0.001","false","11.0","3135.917",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.026","0.004","false","12.0","3156.783",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.03","0.013","false","13.0","3185.531",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.033","0.022","false","14.0","3153.625",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.048","0.041","false","15.0","3138.281",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.075","0.073","false","16.0","3225.0",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.112","0.115","false","17.0","3227.334",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.191","0.2","false","18.0","3132.148",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.308","0.322","false","19.0","3188.001",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.471","0.49","false","20.0","3239.104",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.669","0.694","false","21.0","3223.405",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","1.922","0.952","false","22.0","3106.031",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","2.174","1.208","false","23.0","3161.092",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","2.452","1.491","false","24.0","3268.224",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","2.71","1.755","false","25.0","3127.125",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","2.955","2.005","false","26.0","3158.607",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","3.214","2.269","false","27.0","3211.049",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","3.429","2.49","false","28.0","3182.809",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","3.638","2.704","false","29.0","3237.569",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","3.829","2.9","false","30.0","3169.511",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.005","3.081","false","31.0","3210.812",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.133","3.214","false","32.0","3227.341",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.296","3.382","false","33.0","3185.141",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.43","3.521","false","34.0","3237.85",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.548","3.644","false","35.0","3196.528",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.66","3.762","false","36.0","3204.312",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.752","3.859","false","37.0","3225.103",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.827","3.939","false","38.0","3242.535",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","4.955","4.072","false","39.0","3261.492",
"card ARV7 _12 09.02.22.sds","","A3","-477975_mir","246","5.045","4.168","false","40.0","3189.032",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.411","-0.004","false","1.0","3103.18",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.412","-0.002","false","2.0","3038.816",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.411","-0.001","false","3.0","3160.379",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.414","0.004","false","4.0","3063.194",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.406","-0.001","false","5.0","3057.833",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.401","-0.004","false","6.0","3117.749",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.405","0.002","false","7.0","3159.31",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.401","0.0","false","8.0","3105.93",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.398","-0.001","false","9.0","3065.595",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.398","0.001","false","10.0","3169.458",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.393","-0.002","false","11.0","3066.014",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.394","0.001","false","12.0","3197.876",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.392","0.001","false","13.0","3181.6",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.392","0.004","false","14.0","3082.551",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.406","0.019","false","15.0","3144.003",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.42","0.035","false","16.0","3228.795",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.445","0.062","false","17.0","3255.081",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.492","0.112","false","18.0","3114.449",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.563","0.185","false","19.0","3188.219",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.684","0.307","false","20.0","3189.78",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","1.852","0.478","false","21.0","3218.48",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","2.081","0.709","false","22.0","3163.434",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","2.366","0.996","false","23.0","3146.163",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","2.65","1.281","false","24.0","3260.77",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","2.955","1.589","false","25.0","3215.854",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","3.274","1.91","false","26.0","3140.507",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","3.551","2.189","false","27.0","3271.144",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","3.816","2.457","false","28.0","3224.203",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.034","2.676","false","29.0","3324.254",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.22","2.864","false","30.0","3278.297",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.401","3.047","false","31.0","3353.184",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.521","3.17","false","32.0","3385.006",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.653","3.304","false","33.0","3328.447",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.711","3.363","false","34.0","3401.277",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.776","3.431","false","35.0","3300.263",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.832","3.488","false","36.0","3409.595",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.872","3.531","false","37.0","3419.265",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.922","3.583","false","38.0","3317.451",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.928","3.591","false","39.0","3389.277",
"card ARV7 _12 09.02.22.sds","","A4","-477992_mir","246","4.953","3.618","false","40.0","3355.751",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.101","-0.002","false","1.0","2150.939",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.1","0.001","false","2.0","2192.324",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.085","-0.008","false","3.0","2136.039",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.088","-0.001","false","4.0","1995.925",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.088","0.004","false","5.0","2044.882",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.08","0.001","false","6.0","2050.808",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.072","-0.001","false","7.0","1931.467",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.08","0.011","false","8.0","1989.657",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.065","0.001","false","9.0","1923.447",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.058","0.0","false","10.0","1839.901",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.054","0.0","false","11.0","1791.955",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.047","-0.002","false","12.0","1842.927",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.045","0.001","false","13.0","1775.823",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.033","-0.006","false","14.0","1867.129",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.036","0.002","false","15.0","2067.286",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.027","-0.002","false","16.0","1818.542",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.032","0.008","false","17.0","1804.886",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.038","0.019","false","18.0","1797.141",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.044","0.03","false","19.0","1773.646",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.058","0.049","false","20.0","1732.353",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.111","0.107","false","21.0","1652.126",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.183","0.184","false","22.0","1680.684",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.294","0.3","false","23.0","1700.666",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.471","0.482","false","24.0","1662.099",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.677","0.693","false","25.0","1515.08",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","1.935","0.956","false","26.0","1647.446",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","2.188","1.214","false","27.0","1607.11",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","2.47","1.502","false","28.0","1604.911",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","2.758","1.794","false","29.0","1567.173",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","2.999","2.04","false","30.0","1571.755",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","3.267","2.313","false","31.0","1478.724",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","3.468","2.519","false","32.0","1464.91",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","3.688","2.744","false","33.0","1393.747",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","3.86","2.921","false","34.0","1409.114",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","3.981","3.047","false","35.0","1415.743",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","4.153","3.224","false","36.0","1347.891",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","4.272","3.348","false","37.0","1313.694",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","4.396","3.477","false","38.0","1393.69",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","4.506","3.592","false","39.0","1326.291",
"card ARV7 _12 09.02.22.sds","","A5","-478369_mir","246","4.575","3.666","false","40.0","1325.492",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.948","0.008","false","1.0","3075.418",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.944","0.007","false","2.0","3128.55",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.94","0.007","false","3.0","3114.619",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.936","0.007","false","4.0","3055.028",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.919","-0.006","false","5.0","3082.987",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.927","0.006","false","6.0","3084.787",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.919","0.001","false","7.0","3140.124",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.908","-0.006","false","8.0","3088.566",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.898","-0.013","false","9.0","3095.535",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.899","-0.008","false","10.0","3177.142",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.896","-0.007","false","11.0","3088.536",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.904","0.005","false","12.0","3122.788",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.896","0.001","false","13.0","3133.054",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.894","0.003","false","14.0","3078.697",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.898","0.01","false","15.0","3145.938",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.901","0.017","false","16.0","3157.975",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.916","0.036","false","17.0","3140.333",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.94","0.064","false","18.0","3071.153",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","1.977","0.105","false","19.0","3177.18",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","2.048","0.179","false","20.0","3213.033",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","2.157","0.292","false","21.0","3212.526",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","2.318","0.457","false","22.0","3107.582",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","2.514","0.656","false","23.0","3181.67",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","2.765","0.912","false","24.0","3275.45",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","3.037","1.187","false","25.0","3160.433",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","3.297","1.451","false","26.0","3240.923",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","3.552","1.71","false","27.0","3256.795",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","3.781","1.943","false","28.0","3189.979",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","3.97","2.135","false","29.0","3334.364",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.132","2.3","false","30.0","3257.639",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.234","2.406","false","31.0","3368.354",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.365","2.542","false","32.0","3367.607",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.48","2.66","false","33.0","3235.317",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.527","2.711","false","34.0","3356.035",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.566","2.754","false","35.0","3366.959",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.619","2.811","false","36.0","3310.061",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.645","2.84","false","37.0","3302.123",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.682","2.881","false","38.0","3250.913",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.696","2.899","false","39.0","3359.363",
"card ARV7 _12 09.02.22.sds","","A6","-478007_mir","246","4.697","2.904","false","40.0","3229.626",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.361","0.038","false","1.0","3159.05",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.391","0.067","false","2.0","3104.787",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.363","0.036","false","3.0","3231.846",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.359","0.03","false","4.0","3164.928",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.344","0.013","false","5.0","3067.688",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.331","-0.002","false","6.0","3129.878",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.304","-0.031","false","7.0","3218.685",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.288","-0.048","false","8.0","3159.585",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.303","-0.035","false","9.0","3226.66",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.33","-0.01","false","10.0","3187.074",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.338","-0.004","false","11.0","3172.98",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.339","-0.006","false","12.0","3208.945",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.35","0.004","false","13.0","3255.961",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.363","0.014","false","14.0","3095.592",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.367","0.017","false","15.0","3164.005",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.367","0.015","false","16.0","3245.064",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.361","0.007","false","17.0","3293.682",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.378","0.021","false","18.0","3225.621",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.381","0.023","false","19.0","3217.545",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.4","0.04","false","20.0","3270.357",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.429","0.067","false","21.0","3249.389",
"card ARV7 _12 09.02.22.sds","","A7","-478606_mir","246","2.461","0.097","false","22.0","3203.124",
