# Experiment File Name : card ARV7 _11 09.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.065","-0.041","false","21.0","3249.637",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.08","-0.032","false","22.0","3267.467",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.089","-0.031","false","23.0","3276.575",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.087","-0.04","false","24.0","3296.717",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.079","-0.054","false","25.0","3290.134",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.107","-0.033","false","26.0","3347.589",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.116","-0.03","false","27.0","3384.757",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.141","-0.012","false","28.0","3402.113",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.155","-0.005","false","29.0","3355.921",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.177","0.01","false","30.0","3321.784",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.169","-0.005","false","31.0","3282.136",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.196","0.015","false","32.0","3328.926",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.191","0.005","false","33.0","3388.329",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.211","0.017","false","34.0","3404.352",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.233","0.033","false","35.0","3347.664",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.253","0.046","false","36.0","3378.635",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.257","0.043","false","37.0","3362.882",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.281","0.061","false","38.0","3460.197",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.287","0.06","false","39.0","3405.72",
"card ARV7 _11 09.02.22.sds","","A1","-478577_mir","237","3.292","0.058","false","40.0","3380.751",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.875","0.054","false","1.0","3061.391",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.839","0.034","false","2.0","3087.933",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.806","0.018","false","3.0","3100.696",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.797","0.024","false","4.0","3056.76",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.774","0.018","false","5.0","3062.369",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.74","0.0","false","6.0","3185.057",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.728","0.004","false","7.0","3138.304",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.698","-0.01","false","8.0","3152.319",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.682","-0.009","false","9.0","3118.799",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.664","-0.011","false","10.0","3215.683",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.648","-0.011","false","11.0","3179.246",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.627","-0.015","false","12.0","3247.643",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.614","-0.012","false","13.0","3221.057",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.594","-0.017","false","14.0","3201.274",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.585","-0.009","false","15.0","3250.817",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.563","-0.014","false","16.0","3302.787",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.554","-0.008","false","17.0","3292.659",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.537","-0.008","false","18.0","3345.567",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.526","-0.003","false","19.0","3223.444",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.523","0.01","false","20.0","3279.114",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.511","0.014","false","21.0","3264.798",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.5","0.019","false","22.0","3306.946",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.485","0.021","false","23.0","3311.716",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.479","0.031","false","24.0","3318.542",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.475","0.044","false","25.0","3289.351",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.465","0.05","false","26.0","3285.538",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.464","0.065","false","27.0","3342.322",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.458","0.075","false","28.0","3427.275",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.462","0.096","false","29.0","3390.313",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.465","0.114","false","30.0","3385.137",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.483","0.149","false","31.0","3276.343",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.516","0.198","false","32.0","3304.696",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.563","0.261","false","33.0","3483.058",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.629","0.344","false","34.0","3350.908",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.718","0.449","false","35.0","3386.384",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.821","0.568","false","36.0","3405.615",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","1.947","0.711","false","37.0","3392.296",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","2.088","0.868","false","38.0","3402.656",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","2.242","1.038","false","39.0","3407.874",
"card ARV7 _11 09.02.22.sds","","A2","-477973_mir","237","2.38","1.192","false","40.0","3432.979",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.16","0.007","false","1.0","3433.637",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.148","0.005","false","2.0","3506.335",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.145","0.011","false","3.0","3545.037",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.123","-0.001","false","4.0","3430.663",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.117","0.003","false","5.0","3509.741",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.103","-0.001","false","6.0","3643.632",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.093","-0.002","false","7.0","3577.381",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.083","-0.003","false","8.0","3612.16",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.07","-0.006","false","9.0","3618.215",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.06","-0.006","false","10.0","3720.385",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.051","-0.006","false","11.0","3561.287",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.043","-0.004","false","12.0","3624.189",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.036","-0.001","false","13.0","3607.817",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.03","0.002","false","14.0","3586.017",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.023","0.005","false","15.0","3723.714",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.015","0.007","false","16.0","3636.005",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.014","0.016","false","17.0","3682.219",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.011","0.023","false","18.0","3639.309",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.011","0.032","false","19.0","3763.635",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.012","0.042","false","20.0","3530.658",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.017","0.058","false","21.0","3560.722",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.045","0.095","false","22.0","3599.578",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.075","0.134","false","23.0","3552.963",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.139","0.209","false","24.0","3737.028",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.228","0.307","false","25.0","3572.359",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.346","0.435","false","26.0","3561.145",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.507","0.606","false","27.0","3721.027",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.686","0.794","false","28.0","3768.204",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","1.878","0.996","false","29.0","3782.727",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.09","1.217","false","30.0","3626.261",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.294","1.431","false","31.0","3509.676",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.487","1.633","false","32.0","3684.218",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.664","1.821","false","33.0","3814.006",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.831","1.997","false","34.0","3574.406",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","2.994","2.17","false","35.0","3657.615",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","3.139","2.325","false","36.0","3703.713",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","3.285","2.48","false","37.0","3757.879",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","3.455","2.66","false","38.0","3626.892",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","3.565","2.779","false","39.0","3693.988",
"card ARV7 _11 09.02.22.sds","","A3","-477975_mir","237","3.699","2.923","false","40.0","3766.15",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.485","-0.01","false","1.0","3293.177",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.485","-0.004","false","2.0","3370.306",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.487","0.003","false","3.0","3401.799",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.476","-0.002","false","4.0","3432.812",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.474","0.002","false","5.0","3390.571",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.463","-0.004","false","6.0","3500.161",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.459","-0.001","false","7.0","3519.029",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.457","0.002","false","8.0","3396.629",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.456","0.007","false","9.0","3459.108",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.44","-0.003","false","10.0","3603.162",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.443","0.006","false","11.0","3560.314",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.429","-0.002","false","12.0","3640.665",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.426","-0.001","false","13.0","3631.113",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.418","-0.003","false","14.0","3648.679",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.408","-0.007","false","15.0","3661.564",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.403","-0.006","false","16.0","3750.934",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.404","0.001","false","17.0","3529.359",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.394","-0.004","false","18.0","3642.687",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.396","0.004","false","19.0","3654.661",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.395","0.008","false","20.0","3694.48",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.393","0.013","false","21.0","3764.438",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.402","0.027","false","22.0","3739.521",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.413","0.044","false","23.0","3757.935",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.441","0.078","false","24.0","3707.821",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.482","0.124","false","25.0","3742.38",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.549","0.197","false","26.0","3752.188",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.651","0.305","false","27.0","3707.303",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.798","0.458","false","28.0","3830.424",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","1.996","0.661","false","29.0","3793.465",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","2.233","0.904","false","30.0","3865.545",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","2.521","1.198","false","31.0","3790.796",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","2.803","1.485","false","32.0","3810.41",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","3.083","1.771","false","33.0","3866.11",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","3.355","2.049","false","34.0","3873.617",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","3.576","2.276","false","35.0","3940.856",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","3.778","2.484","false","36.0","3959.604",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","3.954","2.666","false","37.0","3851.291",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","4.077","2.794","false","38.0","3940.911",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","4.168","2.89","false","39.0","3998.549",
"card ARV7 _11 09.02.22.sds","","A4","-477992_mir","237","4.249","2.977","false","40.0","3964.125",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.031","-0.014","false","1.0","3095.428",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.033","-0.006","false","2.0","3157.522",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.033","0.002","false","3.0","3145.255",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.027","0.002","false","4.0","3140.125",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.02","0.002","false","5.0","3118.385",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.012","0.001","false","6.0","3251.247",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.007","0.003","false","7.0","3200.208",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.998","0.001","false","8.0","3237.358",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.992","0.002","false","9.0","3190.763",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.979","-0.005","false","10.0","3254.557",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.97","-0.007","false","11.0","3215.202",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.964","-0.006","false","12.0","3279.39",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.957","-0.006","false","13.0","3290.351",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.951","-0.005","false","14.0","3259.59",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.953","0.003","false","15.0","3324.099",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.942","-0.001","false","16.0","3335.142",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.943","0.008","false","17.0","3256.934",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.935","0.006","false","18.0","3324.465",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.935","0.013","false","19.0","3305.263",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.937","0.022","false","20.0","3243.043",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.937","0.029","false","21.0","3323.657",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.952","0.051","false","22.0","3345.563",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","0.971","0.077","false","23.0","3299.809",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.005","0.117","false","24.0","3345.022",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.061","0.18","false","25.0","3302.901",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.155","0.28","false","26.0","3354.134",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.275","0.408","false","27.0","3363.106",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.425","0.565","false","28.0","3473.772",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.606","0.752","false","29.0","3442.115",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","1.81","0.963","false","30.0","3356.695",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.014","1.174","false","31.0","3384.57",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.223","1.39","false","32.0","3401.481",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.413","1.586","false","33.0","3538.985",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.581","1.762","false","34.0","3465.679",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.766","1.953","false","35.0","3455.052",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","2.901","2.095","false","36.0","3480.381",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","3.047","2.248","false","37.0","3481.634",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","3.156","2.364","false","38.0","3529.025",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","3.283","2.498","false","39.0","3542.084",
"card ARV7 _11 09.02.22.sds","","A5","-478369_mir","237","3.361","2.582","false","40.0","3580.559",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.023","-0.018","false","1.0","2394.362",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.052","0.015","false","2.0","2518.939",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.043","0.01","false","3.0","2554.201",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.033","0.004","false","4.0","2520.16",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.015","-0.01","false","5.0","2512.609",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.027","0.006","false","6.0","2573.234",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.019","0.001","false","7.0","2569.619",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.023","0.01","false","8.0","2410.239",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.023","0.013","false","9.0","2487.309",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.994","-0.012","false","10.0","2557.665",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.987","-0.015","false","11.0","2640.182",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.985","-0.013","false","12.0","2667.239",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.988","-0.006","false","13.0","2619.954",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.98","-0.01","false","14.0","2622.548",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.989","0.003","false","15.0","2587.529",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.979","-0.003","false","16.0","2669.286",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.986","0.008","false","17.0","2503.421",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.976","0.002","false","18.0","2466.603",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.964","-0.006","false","19.0","2528.726",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.984","0.017","false","20.0","2458.3",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.963","0.001","false","21.0","2734.888",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.984","0.026","false","22.0","2624.218",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","1.991","0.037","false","23.0","2682.623",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.028","0.077","false","24.0","2431.78",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.063","0.117","false","25.0","2656.874",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.108","0.166","false","26.0","2587.634",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.185","0.247","false","27.0","2359.007",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.242","0.308","false","28.0","2510.6",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.338","0.407","false","29.0","2539.908",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.417","0.491","false","30.0","2663.869",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.522","0.599","false","31.0","2359.911",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.618","0.699","false","32.0","2405.848",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.73","0.816","false","33.0","2345.862",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.773","0.862","false","34.0","2648.137",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.876","0.969","false","35.0","2470.692",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","2.923","1.02","false","36.0","2508.266",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","3.01","1.111","false","37.0","2101.0",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","3.047","1.152","false","38.0","2534.847",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","3.071","1.18","false","39.0","2568.833",
"card ARV7 _11 09.02.22.sds","","A6","-478007_mir","237","3.132","1.245","false","40.0","2359.711",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.093","0.061","false","1.0","3307.279",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.069","0.055","false","2.0","3292.6",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.043","0.046","false","3.0","3372.131",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.073","0.093","false","4.0","3327.112",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.071","0.108","false","5.0","3295.513",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.036","0.089","false","6.0","3471.122",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","4.043","0.114","false","7.0","3352.326",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.995","0.082","false","8.0","3401.767",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.982","0.086","false","9.0","3413.574",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.968","0.088","false","10.0","3553.004",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.974","0.111","false","11.0","3459.213",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.941","0.096","false","12.0","3493.185",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.914","0.086","false","13.0","3447.344",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.92","0.108","false","14.0","3418.304",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.88","0.085","false","15.0","3510.001",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.87","0.092","false","16.0","3543.864",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.828","0.067","false","17.0","3655.795",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.808","0.064","false","18.0","3562.52",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.729","0.003","false","19.0","3509.588",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.603","-0.107","false","20.0","3574.433",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.387","-0.306","false","21.0","3459.857",
"card ARV7 _11 09.02.22.sds","","A7","-478606_mir","237","3.312","-0.364","false","22.0","3461.064",
