# Experiment File Name : card ARV7 _11 09.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A18","237","-477967_mir","0.88","Inconclusive","UNKNOWN","20.676","23.188","3.552","-","-","-","-","-","-","-","true","0.04","true","3.0","15.0","false",
"A19","237","-477982_mir","1.397","Amp","UNKNOWN","29.395","29.24","0.219","-","-","-","-","-","-","-","true","0.369","true","3.0","20.0","false",
"A20","237","-478323_mir","0.0","Amp","UNKNOWN","Undetermined","19.79","-","-","-","-","-","-","-","-","true","0.045","true","3.0","39.0","false",
"A21","237","-478074_mir","1.006","Amp","UNKNOWN","22.585","22.139","0.632","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"A22","237","-478350_mir","0.831","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"A23","237","-477952_mir","1.274","Amp","UNKNOWN","26.666","26.327","0.48","-","-","-","-","-","-","-","true","0.29","true","3.0","17.0","false",
"A24","237","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B1","237","-478577_mir","0.695","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B2","237","-477973_mir","1.246","Amp","UNKNOWN","29.610","30.892","1.813","-","-","-","-","-","-","-","true","0.207","true","3.0","22.0","false",
"B3","237","-477975_mir","1.289","Amp","UNKNOWN","25.169","25.009","0.226","-","-","-","-","-","-","-","true","0.288","true","3.0","18.0","false",
"B4","237","-477992_mir","1.369","Amp","UNKNOWN","26.444","27.045","0.85","-","-","-","-","-","-","-","true","0.401","true","3.0","18.0","false",
"B5","237","-478369_mir","1.306","Amp","UNKNOWN","25.631","25.856","0.318","-","-","-","-","-","-","-","true","0.289","true","3.0","18.0","false",
"B6","237","-478007_mir","1.122","Amp","UNKNOWN","24.316","24.799","0.683","-","-","-","-","-","-","-","true","0.132","true","3.0","20.0","false",
"B7","237","-478606_mir","1.002","Inconclusive","UNKNOWN","28.204","28.204","-","-","-","-","-","-","-","-","true","0.04","true","3.0","27.0","false",
"B8","237","-478026_mir","0.659","Inconclusive","UNKNOWN","25.396","25.396","-","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"B9","237","-478213_mir","0.819","Inconclusive","UNKNOWN","30.760","30.76","-","-","-","-","-","-","-","-","true","0.068","true","3.0","27.0","false",
"B10","237","-478343_mir","1.053","Amp","UNKNOWN","26.937","26.563","0.529","-","-","-","-","-","-","-","true","0.075","true","3.0","23.0","false",
"B11","237","-477860_mir","1.404","Amp","UNKNOWN","19.420","19.582","0.229","-","-","-","-","-","-","-","true","0.461","true","3.0","10.0","false",
"B12","237","-478225_mir","1.104","Amp","UNKNOWN","17.673","20.262","3.662","-","-","-","-","-","-","-","true","0.064","true","3.0","13.0","false",
"B13","237","-478412_mir","0.968","Amp","UNKNOWN","17.647","16.452","1.69","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"B14","237","-477885_mir","1.406","Amp","UNKNOWN","28.406","28.397","0.012","-","-","-","-","-","-","-","true","0.387","true","3.0","20.0","false",
"B15","237","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B16","237","-477916_mir","1.5","Amp","UNKNOWN","24.324","24.423","0.139","-","-","-","-","-","-","-","true","0.384","true","3.0","18.0","false",
"B17","237","-477925_mir","0.876","Amp","UNKNOWN","36.437","35.652","1.111","-","-","-","-","-","-","-","true","0.076","true","3.0","31.0","false",
"B18","237","-477967_mir","0.944","Amp","UNKNOWN","25.700","23.188","3.552","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"B19","237","-477982_mir","1.406","Amp","UNKNOWN","29.085","29.24","0.219","-","-","-","-","-","-","-","true","0.369","true","3.0","19.0","false",
"B20","237","-478323_mir","0.921","Amp","UNKNOWN","19.790","19.79","-","-","-","-","-","-","-","-","true","0.045","true","3.0","18.0","false",
"B21","237","-478074_mir","1.0","Amp","UNKNOWN","21.692","22.139","0.632","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"B22","237","-478350_mir","0.88","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B23","237","-477952_mir","1.264","Amp","UNKNOWN","25.988","26.327","0.48","-","-","-","-","-","-","-","true","0.29","true","3.0","17.0","false",
"B24","237","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C1","238","-478577_mir","0.822","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C2","238","-477973_mir","1.339","Amp","UNKNOWN","31.710","31.665","0.063","-","-","-","-","-","-","-","true","0.207","true","3.0","27.0","false",
"C3","238","-477975_mir","1.325","Amp","UNKNOWN","24.763","24.338","0.6","-","-","-","-","-","-","-","true","0.288","true","3.0","19.0","false",
"C4","238","-477992_mir","1.373","Amp","UNKNOWN","26.554","26.644","0.127","-","-","-","-","-","-","-","true","0.401","true","3.0","18.0","false",
"C5","238","-478369_mir","1.316","Amp","UNKNOWN","25.995","25.322","0.951","-","-","-","-","-","-","-","true","0.289","true","3.0","18.0","false",
"C6","238","-478007_mir","1.23","Amp","UNKNOWN","25.676","24.22","2.059","-","-","-","-","-","-","-","true","0.132","true","3.0","21.0","false",
"C7","238","-478606_mir","1.093","Amp","UNKNOWN","24.588","25.18","0.837","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C8","238","-478026_mir","0.864","Amp","UNKNOWN","25.188","24.182","1.422","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"C9","238","-478213_mir","0.579","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"C10","238","-478343_mir","1.035","Amp","UNKNOWN","23.785","25.202","2.005","-","-","-","-","-","-","-","true","0.075","true","3.0","19.0","false",
"C11","238","-477860_mir","1.428","Amp","UNKNOWN","20.600","20.433","0.236","-","-","-","-","-","-","-","true","0.461","true","3.0","12.0","false",
"C12","238","-478225_mir","1.129","Amp","UNKNOWN","22.157","20.642","2.142","-","-","-","-","-","-","-","true","0.064","true","3.0","18.0","false",
"C13","238","-478412_mir","0.928","Amp","UNKNOWN","20.759","19.255","2.127","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C14","238","-477885_mir","1.367","Amp","UNKNOWN","31.310","30.881","0.607","-","-","-","-","-","-","-","true","0.387","true","3.0","24.0","false",
"C15","238","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","238","-477916_mir","1.501","Amp","UNKNOWN","25.787","25.576","0.298","-","-","-","-","-","-","-","true","0.384","true","3.0","20.0","false",
"C17","238","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.076","true","3.0","39.0","false",
"C18","238","-477967_mir","0.802","Amp","UNKNOWN","27.721","26.298","2.012","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"C19","238","-477982_mir","1.365","Amp","UNKNOWN","30.404","30.644","0.34","-","-","-","-","-","-","-","true","0.369","true","3.0","22.0","false",
"C20","238","-478323_mir","0.873","Amp","UNKNOWN","26.412","25.699","1.009","-","-","-","-","-","-","-","true","0.045","true","3.0","23.0","false",
"C21","238","-478074_mir","0.929","Amp","UNKNOWN","23.832","24.309","0.674","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C22","238","-478350_mir","0.872","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C23","238","-477952_mir","1.318","Amp","UNKNOWN","25.955","26.389","0.612","-","-","-","-","-","-","-","true","0.29","true","3.0","17.0","false",
"C24","238","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D1","238","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D2","238","-477973_mir","1.322","Amp","UNKNOWN","31.620","31.665","0.063","-","-","-","-","-","-","-","true","0.207","true","3.0","26.0","false",
"D3","238","-477975_mir","1.314","Amp","UNKNOWN","23.914","24.338","0.6","-","-","-","-","-","-","-","true","0.288","true","3.0","16.0","false",
"D4","238","-477992_mir","1.371","Amp","UNKNOWN","26.734","26.644","0.127","-","-","-","-","-","-","-","true","0.401","true","3.0","19.0","false",
"D5","238","-478369_mir","1.324","Amp","UNKNOWN","24.650","25.322","0.951","-","-","-","-","-","-","-","true","0.289","true","3.0","14.0","false",
"D6","238","-478007_mir","1.209","Amp","UNKNOWN","22.764","24.22","2.059","-","-","-","-","-","-","-","true","0.132","true","3.0","16.0","false",
"D7","238","-478606_mir","1.025","Amp","UNKNOWN","25.771","25.18","0.837","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"D8","238","-478026_mir","0.935","Amp","UNKNOWN","23.176","24.182","1.422","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D9","238","-478213_mir","0.308","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"D10","238","-478343_mir","1.035","Amp","UNKNOWN","26.620","25.202","2.005","-","-","-","-","-","-","-","true","0.075","true","3.0","23.0","false",
"D11","238","-477860_mir","1.431","Amp","UNKNOWN","20.266","20.433","0.236","-","-","-","-","-","-","-","true","0.461","true","3.0","12.0","false",
"D12","238","-478225_mir","1.138","Amp","UNKNOWN","19.127","20.642","2.142","-","-","-","-","-","-","-","true","0.064","true","3.0","17.0","false",
"D13","238","-478412_mir","0.945","Inconclusive","UNKNOWN","17.750","19.255","2.127","-","-","-","-","-","-","-","true","0.04","true","3.0","15.0","false",
"D14","238","-477885_mir","1.381","Amp","UNKNOWN","30.452","30.881","0.607","-","-","-","-","-","-","-","true","0.387","true","3.0","20.0","false",
"D15","238","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","238","-477916_mir","1.498","Amp","UNKNOWN","25.366","25.576","0.298","-","-","-","-","-","-","-","true","0.384","true","3.0","18.0","false",
"D17","238","-477925_mir","0.493","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.076","true","3.0","39.0","false",
"D18","238","-477967_mir","0.745","Amp","UNKNOWN","24.875","26.298","2.012","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"D19","238","-477982_mir","1.358","Amp","UNKNOWN","30.885","30.644","0.34","-","-","-","-","-","-","-","true","0.369","true","3.0","23.0","false",
"D20","238","-478323_mir","0.942","Amp","UNKNOWN","24.985","25.699","1.009","-","-","-","-","-","-","-","true","0.045","true","3.0","20.0","false",
"D21","238","-478074_mir","0.91","Amp","UNKNOWN","24.785","24.309","0.674","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"D22","238","-478350_mir","0.931","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D23","238","-477952_mir","1.316","Amp","UNKNOWN","26.822","26.389","0.612","-","-","-","-","-","-","-","true","0.29","true","3.0","21.0","false",
"D24","238","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E1","239","-478577_mir","0.808","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","27.0","false",
"E2","239","-477973_mir","1.362","Amp","UNKNOWN","30.817","30.535","0.399","-","-","-","-","-","-","-","true","0.207","true","3.0","25.0","false",
"E3","239","-477975_mir","1.346","Amp","UNKNOWN","23.200","22.894","0.432","-","-","-","-","-","-","-","true","0.288","true","3.0","16.0","false",
"E4","239","-477992_mir","1.363","Amp","UNKNOWN","24.599","24.959","0.509","-","-","-","-","-","-","-","true","0.401","true","3.0","14.0","false",
"E5","239","-478369_mir","1.342","Amp","UNKNOWN","25.840","25.582","0.364","-","-","-","-","-","-","-","true","0.289","true","3.0","19.0","false",
"E6","239","-478007_mir","1.235","Amp","UNKNOWN","23.450","23.194","0.363","-","-","-","-","-","-","-","true","0.132","true","3.0","19.0","false",
"E7","239","-478606_mir","1.091","Inconclusive","UNKNOWN","23.561","24.855","1.83","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"E8","239","-478026_mir","0.984","Amp","UNKNOWN","20.849","21.566","1.015","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"E9","239","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"E10","239","-478343_mir","1.198","Amp","UNKNOWN","28.316","27.455","1.217","-","-","-","-","-","-","-","true","0.075","true","3.0","25.0","false",
"E11","239","-477860_mir","1.423","Amp","UNKNOWN","19.869","19.764","0.149","-","-","-","-","-","-","-","true","0.461","true","3.0","12.0","false",
"E12","239","-478225_mir","1.132","Amp","UNKNOWN","23.688","23.301","0.547","-","-","-","-","-","-","-","true","0.064","true","3.0","20.0","false",
"E13","239","-478412_mir","0.988","Amp","UNKNOWN","23.257","22.193","1.505","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"E14","239","-477885_mir","1.397","Amp","UNKNOWN","30.812","30.584","0.322","-","-","-","-","-","-","-","true","0.387","true","3.0","23.0","false",
"E15","239","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","239","-477916_mir","1.519","Amp","UNKNOWN","24.443","24.275","0.239","-","-","-","-","-","-","-","true","0.384","true","3.0","19.0","false",
"E17","239","-477925_mir","1.24","Amp","UNKNOWN","30.639","30.186","0.64","-","-","-","-","-","-","-","true","0.076","true","3.0","25.0","false",
"E18","239","-477967_mir","0.781","Amp","UNKNOWN","25.714","24.361","1.914","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"E19","239","-477982_mir","1.39","Amp","UNKNOWN","28.971","29.344","0.528","-","-","-","-","-","-","-","true","0.369","true","3.0","21.0","false",
"E20","239","-478323_mir","0.935","Amp","UNKNOWN","25.198","24.42","1.1","-","-","-","-","-","-","-","true","0.045","true","3.0","21.0","false",
"E21","239","-478074_mir","0.0","No Amp","UNKNOWN","Undetermined","24.829","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"E22","239","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E23","239","-477952_mir","1.349","Amp","UNKNOWN","23.511","23.834","0.456","-","-","-","-","-","-","-","true","0.29","true","3.0","14.0","false",
"E24","239","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F1","239","-478577_mir","0.858","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F2","239","-477973_mir","1.331","Amp","UNKNOWN","30.253","30.535","0.399","-","-","-","-","-","-","-","true","0.207","true","3.0","23.0","false",
"F3","239","-477975_mir","1.339","Amp","UNKNOWN","22.588","22.894","0.432","-","-","-","-","-","-","-","true","0.288","true","3.0","14.0","false",
"F4","239","-477992_mir","1.332","Amp","UNKNOWN","25.319","24.959","0.509","-","-","-","-","-","-","-","true","0.401","true","3.0","18.0","false",
"F5","239","-478369_mir","1.325","Amp","UNKNOWN","25.325","25.582","0.364","-","-","-","-","-","-","-","true","0.289","true","3.0","19.0","false",
"F6","239","-478007_mir","1.237","Amp","UNKNOWN","22.937","23.194","0.363","-","-","-","-","-","-","-","true","0.132","true","3.0","17.0","false",
"F7","239","-478606_mir","1.038","Amp","UNKNOWN","26.148","24.855","1.83","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"F8","239","-478026_mir","1.014","Amp","UNKNOWN","22.284","21.566","1.015","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F9","239","-478213_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"F10","239","-478343_mir","1.171","Amp","UNKNOWN","26.594","27.455","1.217","-","-","-","-","-","-","-","true","0.075","true","3.0","22.0","false",
"F11","239","-477860_mir","1.43","Amp","UNKNOWN","19.658","19.764","0.149","-","-","-","-","-","-","-","true","0.461","true","3.0","12.0","false",
"F12","239","-478225_mir","1.103","Amp","UNKNOWN","22.914","23.301","0.547","-","-","-","-","-","-","-","true","0.064","true","3.0","19.0","false",
"F13","239","-478412_mir","0.98","Amp","UNKNOWN","21.128","22.193","1.505","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"F14","239","-477885_mir","1.411","Amp","UNKNOWN","30.357","30.584","0.322","-","-","-","-","-","-","-","true","0.387","true","3.0","23.0","false",
"F15","239","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","239","-477916_mir","1.536","Amp","UNKNOWN","24.106","24.275","0.239","-","-","-","-","-","-","-","true","0.384","true","3.0","18.0","false",
"F17","239","-477925_mir","1.213","Amp","UNKNOWN","29.733","30.186","0.64","-","-","-","-","-","-","-","true","0.076","true","3.0","24.0","false",
"F18","239","-477967_mir","0.782","Amp","UNKNOWN","23.008","24.361","1.914","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F19","239","-477982_mir","1.379","Amp","UNKNOWN","29.718","29.344","0.528","-","-","-","-","-","-","-","true","0.369","true","3.0","23.0","false",
"F20","239","-478323_mir","0.918","Amp","UNKNOWN","23.642","24.42","1.1","-","-","-","-","-","-","-","true","0.045","true","3.0","19.0","false",
"F21","239","-478074_mir","0.612","Amp","UNKNOWN","24.829","24.829","-","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"F22","239","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F23","239","-477952_mir","1.383","Amp","UNKNOWN","24.156","23.834","0.456","-","-","-","-","-","-","-","true","0.29","true","3.0","17.0","false",
"F24","239","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G1","240","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G2","240","-477973_mir","0.969","Inconclusive","UNKNOWN","34.596","34.676","0.114","-","-","-","-","-","-","-","true","0.207","true","3.0","27.0","false",
"G3","240","-477975_mir","1.302","Amp","UNKNOWN","25.917","25.6","0.448","-","-","-","-","-","-","-","true","0.288","true","3.0","18.0","false",
"G4","240","-477992_mir","1.348","Amp","UNKNOWN","28.984","28.704","0.395","-","-","-","-","-","-","-","true","0.401","true","3.0","22.0","false",
"G5","240","-478369_mir","1.296","Amp","UNKNOWN","28.814","28.683","0.186","-","-","-","-","-","-","-","true","0.289","true","3.0","20.0","false",
"G6","240","-478007_mir","1.044","Amp","UNKNOWN","25.467","25.953","0.687","-","-","-","-","-","-","-","true","0.132","true","3.0","22.0","false",
"G7","240","-478606_mir","1.075","Amp","UNKNOWN","27.888","28.349","0.652","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"G8","240","-478026_mir","0.719","Amp","UNKNOWN","27.010","26.516","0.699","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G9","240","-478213_mir","0.614","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"G10","240","-478343_mir","0.874","Inconclusive","UNKNOWN","34.094","31.63","3.484","-","-","-","-","-","-","-","true","0.075","true","3.0","30.0","false",
"G11","240","-477860_mir","1.406","Amp","UNKNOWN","22.844","22.889","0.063","-","-","-","-","-","-","-","true","0.461","true","3.0","13.0","false",
"G12","240","-478225_mir","1.037","Amp","UNKNOWN","24.796","24.326","0.665","-","-","-","-","-","-","-","true","0.064","true","3.0","20.0","false",
"G13","240","-478412_mir","0.924","Amp","UNKNOWN","25.676","23.682","2.82","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G14","240","-477885_mir","1.389","Amp","UNKNOWN","30.469","30.321","0.209","-","-","-","-","-","-","-","true","0.387","true","3.0","23.0","false",
"G15","240","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","240","-477916_mir","1.463","Amp","UNKNOWN","26.566","26.43","0.193","-","-","-","-","-","-","-","true","0.384","true","3.0","21.0","false",
"G17","240","-477925_mir","0.977","Amp","UNKNOWN","33.683","33.874","0.27","-","-","-","-","-","-","-","true","0.076","true","3.0","30.0","false",
"G18","240","-477967_mir","0.812","Amp","UNKNOWN","23.634","24.198","0.797","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G19","240","-477982_mir","1.367","Amp","UNKNOWN","33.094","33.374","0.397","-","-","-","-","-","-","-","true","0.369","true","3.0","26.0","false",
"G20","240","-478323_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.045","true","3.0","39.0","false",
"G21","240","-478074_mir","0.971","Amp","UNKNOWN","23.099","22.274","1.166","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"G22","240","-478350_mir","0.858","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","240","-477952_mir","1.235","Amp","UNKNOWN","28.341","29.052","1.007","-","-","-","-","-","-","-","true","0.29","true","3.0","18.0","false",
"G24","240","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H1","240","-478577_mir","0.824","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H2","240","-477973_mir","1.005","Inconclusive","UNKNOWN","34.756","34.676","0.114","-","-","-","-","-","-","-","true","0.207","true","3.0","26.0","false",
"H3","240","-477975_mir","1.322","Amp","UNKNOWN","25.284","25.6","0.448","-","-","-","-","-","-","-","true","0.288","true","3.0","15.0","false",
"H4","240","-477992_mir","1.36","Amp","UNKNOWN","28.425","28.704","0.395","-","-","-","-","-","-","-","true","0.401","true","3.0","19.0","false",
"H5","240","-478369_mir","1.295","Amp","UNKNOWN","28.551","28.683","0.186","-","-","-","-","-","-","-","true","0.289","true","3.0","21.0","false",
"H6","240","-478007_mir","1.052","Amp","UNKNOWN","26.438","25.953","0.687","-","-","-","-","-","-","-","true","0.132","true","3.0","21.0","false",
"H7","240","-478606_mir","1.012","Amp","UNKNOWN","28.810","28.349","0.652","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"H8","240","-478026_mir","0.793","Amp","UNKNOWN","26.022","26.516","0.699","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"H9","240","-478213_mir","0.731","Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.068","true","3.0","39.0","false",
"H10","240","-478343_mir","0.882","Amp","UNKNOWN","29.166","31.63","3.484","-","-","-","-","-","-","-","true","0.075","true","3.0","24.0","false",
"H11","240","-477860_mir","1.406","Amp","UNKNOWN","22.934","22.889","0.063","-","-","-","-","-","-","-","true","0.461","true","3.0","15.0","false",
"H12","240","-478225_mir","1.062","Amp","UNKNOWN","23.856","24.326","0.665","-","-","-","-","-","-","-","true","0.064","true","3.0","20.0","false",
"H13","240","-478412_mir","0.912","Amp","UNKNOWN","21.688","23.682","2.82","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"H14","240","-477885_mir","1.401","Amp","UNKNOWN","30.172","30.321","0.209","-","-","-","-","-","-","-","true","0.387","true","3.0","22.0","false",
