# Experiment File Name : card ARV7 _1 01.01.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B6","102","-478007_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"B7","102","-478606_mir","1.023","Amp","UNKNOWN","33.155","33.155","-","-","-","-","-","-","-","-","true","0.043","true","3.0","31.0","false",
"B8","102","-478026_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"B9","102","-478213_mir","0.493","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.108","true","3.0","39.0","false",
"B10","102","-478343_mir","0.868","Inconclusive","UNKNOWN","32.091","32.76","0.946","-","-","-","-","-","-","-","true","0.04","true","3.0","29.0","false",
"B11","102","-477860_mir","1.407","Amp","UNKNOWN","29.006","29.252","0.349","-","-","-","-","-","-","-","true","0.42","true","3.0","20.0","false",
"B12","102","-478225_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.044","true","3.0","39.0","false",
"B13","102","-478412_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"B14","102","-477885_mir","1.023","Amp","UNKNOWN","36.122","36.178","0.078","-","-","-","-","-","-","-","true","0.162","true","3.0","27.0","false",
"B15","102","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B16","102","-477916_mir","1.248","Amp","UNKNOWN","29.390","29.785","0.559","-","-","-","-","-","-","-","true","0.239","true","3.0","21.0","false",
"B17","102","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.082","true","3.0","39.0","false",
"B18","102","-477967_mir","0.665","Inconclusive","UNKNOWN","28.653","28.584","0.099","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"B19","102","-477982_mir","0.853","No Amp","UNKNOWN","38.527","38.076","0.638","-","-","-","-","-","-","-","true","0.168","true","3.0","29.0","false",
"B20","102","-478323_mir","0.723","No Amp","UNKNOWN","Undetermined","25.511","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"B21","102","-478074_mir","0.465","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"B22","102","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B23","102","-477952_mir","0.895","Inconclusive","UNKNOWN","33.385","34.576","1.684","-","-","-","-","-","-","-","true","0.126","true","3.0","25.0","false",
"B24","102","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"C1","103","-478577_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.047","true","3.0","39.0","false",
"C2","103","-477973_mir","1.468","Amp","UNKNOWN","26.691","26.704","0.018","-","-","-","-","-","-","-","true","0.24","true","3.0","21.0","false",
"C3","103","-477975_mir","1.326","Amp","UNKNOWN","17.531","17.479","0.073","-","-","-","-","-","-","-","true","0.059","true","3.0","13.0","false",
"C4","103","-477992_mir","1.424","Amp","UNKNOWN","20.925","20.985","0.086","-","-","-","-","-","-","-","true","0.208","true","3.0","15.0","false",
"C5","103","-478369_mir","1.351","Amp","UNKNOWN","22.255","22.125","0.183","-","-","-","-","-","-","-","true","0.129","true","3.0","18.0","false",
"C6","103","-478007_mir","1.346","Amp","UNKNOWN","18.574","19.167","0.839","-","-","-","-","-","-","-","true","0.058","true","3.0","15.0","false",
"C7","103","-478606_mir","1.057","Amp","UNKNOWN","23.140","21.771","1.936","-","-","-","-","-","-","-","true","0.043","true","3.0","21.0","false",
"C8","103","-478026_mir","1.1","Amp","UNKNOWN","22.332","22.056","0.39","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C9","103","-478213_mir","0.969","Amp","UNKNOWN","33.951","33.728","0.316","-","-","-","-","-","-","-","true","0.108","true","3.0","29.0","false",
"C10","103","-478343_mir","1.138","Amp","UNKNOWN","24.202","24.495","0.415","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"C11","103","-477860_mir","1.474","Amp","UNKNOWN","19.856","19.848","0.012","-","-","-","-","-","-","-","true","0.42","true","3.0","12.0","false",
"C12","103","-478225_mir","1.106","Amp","UNKNOWN","21.741","21.715","0.038","-","-","-","-","-","-","-","true","0.044","true","3.0","18.0","false",
"C13","103","-478412_mir","1.112","Amp","UNKNOWN","20.993","20.412","0.822","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"C14","103","-477885_mir","1.397","Amp","UNKNOWN","26.442","26.135","0.434","-","-","-","-","-","-","-","true","0.162","true","3.0","21.0","false",
"C15","103","-478501_mir","0.619","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","103","-477916_mir","1.56","Amp","UNKNOWN","20.792","20.742","0.071","-","-","-","-","-","-","-","true","0.239","true","3.0","15.0","false",
"C17","103","-477925_mir","1.318","Amp","UNKNOWN","26.160","25.877","0.4","-","-","-","-","-","-","-","true","0.082","true","3.0","21.0","false",
"C18","103","-477967_mir","0.942","Amp","UNKNOWN","24.655","24.666","0.016","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C19","103","-477982_mir","1.396","Amp","UNKNOWN","24.967","24.879","0.124","-","-","-","-","-","-","-","true","0.168","true","3.0","19.0","false",
"C20","103","-478323_mir","1.148","Amp","UNKNOWN","20.944","21.313","0.523","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"C21","103","-478074_mir","0.971","Amp","UNKNOWN","23.005","22.559","0.63","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"C22","103","-478350_mir","0.765","No Amp","UNKNOWN","Undetermined","36.975","-","-","-","-","-","-","-","-","true","0.2","true","3.0","29.0","false",
"C23","103","-477952_mir","1.345","Amp","UNKNOWN","19.897","19.761","0.192","-","-","-","-","-","-","-","true","0.126","true","3.0","15.0","false",
"C24","103","-478411_mir","0.681","Amp","UNKNOWN","28.668","28.668","-","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"D1","103","-478577_mir","0.848","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.047","true","3.0","39.0","false",
"D2","103","-477973_mir","1.444","Amp","UNKNOWN","26.717","26.704","0.018","-","-","-","-","-","-","-","true","0.24","true","3.0","20.0","false",
"D3","103","-477975_mir","1.311","Amp","UNKNOWN","17.428","17.479","0.073","-","-","-","-","-","-","-","true","0.059","true","3.0","13.0","false",
"D4","103","-477992_mir","1.406","Amp","UNKNOWN","21.046","20.985","0.086","-","-","-","-","-","-","-","true","0.208","true","3.0","15.0","false",
"D5","103","-478369_mir","1.365","Amp","UNKNOWN","21.996","22.125","0.183","-","-","-","-","-","-","-","true","0.129","true","3.0","17.0","false",
"D6","103","-478007_mir","1.335","Amp","UNKNOWN","19.760","19.167","0.839","-","-","-","-","-","-","-","true","0.058","true","3.0","17.0","false",
"D7","103","-478606_mir","1.049","Amp","UNKNOWN","20.402","21.771","1.936","-","-","-","-","-","-","-","true","0.043","true","3.0","19.0","false",
"D8","103","-478026_mir","1.087","Amp","UNKNOWN","21.781","22.056","0.39","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"D9","103","-478213_mir","0.893","Amp","UNKNOWN","33.505","33.728","0.316","-","-","-","-","-","-","-","true","0.108","true","3.0","27.0","false",
"D10","103","-478343_mir","1.167","Amp","UNKNOWN","24.789","24.495","0.415","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"D11","103","-477860_mir","1.473","Amp","UNKNOWN","19.839","19.848","0.012","-","-","-","-","-","-","-","true","0.42","true","3.0","13.0","false",
"D12","103","-478225_mir","1.118","Amp","UNKNOWN","21.688","21.715","0.038","-","-","-","-","-","-","-","true","0.044","true","3.0","19.0","false",
"D13","103","-478412_mir","1.098","Amp","UNKNOWN","19.831","20.412","0.822","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"D14","103","-477885_mir","1.41","Amp","UNKNOWN","25.828","26.135","0.434","-","-","-","-","-","-","-","true","0.162","true","3.0","19.0","false",
"D15","103","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","103","-477916_mir","1.56","Amp","UNKNOWN","20.692","20.742","0.071","-","-","-","-","-","-","-","true","0.239","true","3.0","14.0","false",
"D17","103","-477925_mir","1.319","Amp","UNKNOWN","25.594","25.877","0.4","-","-","-","-","-","-","-","true","0.082","true","3.0","20.0","false",
"D18","103","-477967_mir","0.957","Amp","UNKNOWN","24.677","24.666","0.016","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"D19","103","-477982_mir","1.394","Amp","UNKNOWN","24.792","24.879","0.124","-","-","-","-","-","-","-","true","0.168","true","3.0","20.0","false",
"D20","103","-478323_mir","1.167","Amp","UNKNOWN","21.683","21.313","0.523","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"D21","103","-478074_mir","0.979","Amp","UNKNOWN","22.114","22.559","0.63","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"D22","103","-478350_mir","0.894","Inconclusive","UNKNOWN","36.975","36.975","-","-","-","-","-","-","-","-","true","0.2","true","3.0","30.0","false",
"D23","103","-477952_mir","1.361","Amp","UNKNOWN","19.625","19.761","0.192","-","-","-","-","-","-","-","true","0.126","true","3.0","14.0","false",
"D24","103","-478411_mir","0.677","Inconclusive","UNKNOWN","Undetermined","28.668","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"E1","104","-478577_mir","0.859","No Amp","UNKNOWN","Undetermined","30.439","-","-","-","-","-","-","-","-","true","0.047","true","3.0","39.0","false",
"E2","104","-477973_mir","1.354","Amp","UNKNOWN","31.171","31.367","0.276","-","-","-","-","-","-","-","true","0.24","true","3.0","25.0","false",
"E3","104","-477975_mir","1.23","Amp","UNKNOWN","21.919","21.949","0.042","-","-","-","-","-","-","-","true","0.059","true","3.0","18.0","false",
"E4","104","-477992_mir","1.408","Amp","UNKNOWN","25.124","25.145","0.031","-","-","-","-","-","-","-","true","0.208","true","3.0","18.0","false",
"E5","104","-478369_mir","1.298","Amp","UNKNOWN","26.198","26.036","0.229","-","-","-","-","-","-","-","true","0.129","true","3.0","22.0","false",
"E6","104","-478007_mir","1.15","Amp","UNKNOWN","23.141","23.348","0.293","-","-","-","-","-","-","-","true","0.058","true","3.0","20.0","false",
"E7","104","-478606_mir","1.03","Amp","UNKNOWN","26.258","26.184","0.104","-","-","-","-","-","-","-","true","0.043","true","3.0","24.0","false",
"E8","104","-478026_mir","0.705","Amp","UNKNOWN","26.537","26.802","0.375","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E9","104","-478213_mir","0.771","Amp","UNKNOWN","38.427","38.17","0.364","-","-","-","-","-","-","-","true","0.108","true","3.0","31.0","false",
"E10","104","-478343_mir","1.209","Amp","UNKNOWN","27.733","28.085","0.498","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"E11","104","-477860_mir","1.441","Amp","UNKNOWN","23.112","23.078","0.047","-","-","-","-","-","-","-","true","0.42","true","3.0","16.0","false",
"E12","104","-478225_mir","1.056","Amp","UNKNOWN","24.934","24.938","0.005","-","-","-","-","-","-","-","true","0.044","true","3.0","22.0","false",
"E13","104","-478412_mir","0.959","Amp","UNKNOWN","23.393","23.583","0.269","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"E14","104","-477885_mir","1.412","Amp","UNKNOWN","28.184","28.178","0.008","-","-","-","-","-","-","-","true","0.162","true","3.0","23.0","false",
"E15","104","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","104","-477916_mir","1.55","Amp","UNKNOWN","23.848","23.926","0.111","-","-","-","-","-","-","-","true","0.239","true","3.0","18.0","false",
"E17","104","-477925_mir","1.221","Amp","UNKNOWN","31.136","31.383","0.35","-","-","-","-","-","-","-","true","0.082","true","3.0","27.0","false",
"E18","104","-477967_mir","0.766","Amp","UNKNOWN","25.833","26.235","0.568","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E19","104","-477982_mir","1.347","Amp","UNKNOWN","28.733","28.787","0.076","-","-","-","-","-","-","-","true","0.168","true","3.0","22.0","false",
"E20","104","-478323_mir","0.929","Amp","UNKNOWN","26.223","26.228","0.007","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E21","104","-478074_mir","0.722","Amp","UNKNOWN","26.878","25.38","2.118","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"E22","104","-478350_mir","0.869","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E23","104","-477952_mir","1.276","Amp","UNKNOWN","24.582","24.719","0.194","-","-","-","-","-","-","-","true","0.126","true","3.0","18.0","false",
"E24","104","-478411_mir","0.644","Inconclusive","UNKNOWN","28.990","28.99","-","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"F1","104","-478577_mir","0.913","Inconclusive","UNKNOWN","30.439","30.439","-","-","-","-","-","-","-","-","true","0.047","true","3.0","28.0","false",
"F2","104","-477973_mir","1.333","Inconclusive","UNKNOWN","31.562","31.367","0.276","-","-","-","-","-","-","-","true","0.24","true","3.0","25.0","false",
"F3","104","-477975_mir","1.222","Amp","UNKNOWN","21.979","21.949","0.042","-","-","-","-","-","-","-","true","0.059","true","3.0","19.0","false",
"F4","104","-477992_mir","1.407","Amp","UNKNOWN","25.167","25.145","0.031","-","-","-","-","-","-","-","true","0.208","true","3.0","19.0","false",
"F5","104","-478369_mir","1.326","Amp","UNKNOWN","25.874","26.036","0.229","-","-","-","-","-","-","-","true","0.129","true","3.0","21.0","false",
"F6","104","-478007_mir","1.135","Amp","UNKNOWN","23.555","23.348","0.293","-","-","-","-","-","-","-","true","0.058","true","3.0","20.0","false",
"F7","104","-478606_mir","1.063","Amp","UNKNOWN","26.110","26.184","0.104","-","-","-","-","-","-","-","true","0.043","true","3.0","21.0","false",
"F8","104","-478026_mir","0.768","Inconclusive","UNKNOWN","27.067","26.802","0.375","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F9","104","-478213_mir","0.721","Inconclusive","UNKNOWN","37.912","38.17","0.364","-","-","-","-","-","-","-","true","0.108","true","3.0","29.0","false",
"F10","104","-478343_mir","1.153","Amp","UNKNOWN","28.437","28.085","0.498","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"F11","104","-477860_mir","1.436","Amp","UNKNOWN","23.045","23.078","0.047","-","-","-","-","-","-","-","true","0.42","true","3.0","16.0","false",
"F12","104","-478225_mir","1.015","Amp","UNKNOWN","24.942","24.938","0.005","-","-","-","-","-","-","-","true","0.044","true","3.0","22.0","false",
"F13","104","-478412_mir","0.949","Amp","UNKNOWN","23.773","23.583","0.269","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"F14","104","-477885_mir","1.406","Amp","UNKNOWN","28.172","28.178","0.008","-","-","-","-","-","-","-","true","0.162","true","3.0","22.0","false",
"F15","104","-478501_mir","0.575","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","104","-477916_mir","1.543","Amp","UNKNOWN","24.005","23.926","0.111","-","-","-","-","-","-","-","true","0.239","true","3.0","19.0","false",
"F17","104","-477925_mir","1.19","Amp","UNKNOWN","31.630","31.383","0.35","-","-","-","-","-","-","-","true","0.082","true","3.0","26.0","false",
"F18","104","-477967_mir","0.835","Amp","UNKNOWN","26.637","26.235","0.568","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F19","104","-477982_mir","1.346","Amp","UNKNOWN","28.841","28.787","0.076","-","-","-","-","-","-","-","true","0.168","true","3.0","23.0","false",
"F20","104","-478323_mir","0.952","Amp","UNKNOWN","26.233","26.228","0.007","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F21","104","-478074_mir","0.707","Amp","UNKNOWN","23.882","25.38","2.118","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F22","104","-478350_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F23","104","-477952_mir","1.289","Amp","UNKNOWN","24.856","24.719","0.194","-","-","-","-","-","-","-","true","0.126","true","3.0","20.0","false",
"F24","104","-478411_mir","0.625","Inconclusive","UNKNOWN","Undetermined","28.99","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G1","105","-478577_mir","0.903","Amp","UNKNOWN","27.185","28.156","1.373","-","-","-","-","-","-","-","true","0.047","true","3.0","25.0","false",
"G2","105","-477973_mir","1.144","Amp","UNKNOWN","35.325","34.779","0.771","-","-","-","-","-","-","-","true","0.24","true","3.0","28.0","false",
"G3","105","-477975_mir","0.847","Amp","UNKNOWN","26.909","26.69","0.311","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
"G4","105","-477992_mir","1.285","Amp","UNKNOWN","31.681","31.692","0.015","-","-","-","-","-","-","-","true","0.208","true","3.0","25.0","false",
"G5","105","-478369_mir","1.143","Amp","UNKNOWN","31.381","31.042","0.478","-","-","-","-","-","-","-","true","0.129","true","3.0","26.0","false",
"G6","105","-478007_mir","0.762","No Amp","UNKNOWN","26.712","26.636","0.108","-","-","-","-","-","-","-","true","0.058","true","3.0","22.0","false",
"G7","105","-478606_mir","0.943","Inconclusive","UNKNOWN","33.019","33.019","-","-","-","-","-","-","-","-","true","0.043","true","3.0","31.0","false",
"G8","105","-478026_mir","0.334","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G9","105","-478213_mir","0.486","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.108","true","3.0","39.0","false",
"G10","105","-478343_mir","0.947","Amp","UNKNOWN","33.963","33.963","-","-","-","-","-","-","-","-","true","0.04","true","3.0","30.0","false",
"G11","105","-477860_mir","1.406","Amp","UNKNOWN","29.712","29.622","0.127","-","-","-","-","-","-","-","true","0.42","true","3.0","21.0","false",
"G12","105","-478225_mir","0.659","Amp","UNKNOWN","28.925","29.085","0.226","-","-","-","-","-","-","-","true","0.044","true","3.0","25.0","false",
"G13","105","-478412_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G14","105","-477885_mir","1.356","Amp","UNKNOWN","33.149","32.986","0.231","-","-","-","-","-","-","-","true","0.162","true","3.0","27.0","false",
"G15","105","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","105","-477916_mir","1.456","Amp","UNKNOWN","28.018","28.0","0.026","-","-","-","-","-","-","-","true","0.239","true","3.0","21.0","false",
"G17","105","-477925_mir","0.967","Inconclusive","UNKNOWN","35.090","36.09","1.413","-","-","-","-","-","-","-","true","0.082","true","3.0","29.0","false",
"G18","105","-477967_mir","0.601","Amp","UNKNOWN","29.929","28.212","2.429","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"G19","105","-477982_mir","1.191","Amp","UNKNOWN","34.230","34.377","0.208","-","-","-","-","-","-","-","true","0.168","true","3.0","27.0","false",
"G20","105","-478323_mir","0.791","Amp","UNKNOWN","25.539","26.881","1.898","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G21","105","-478074_mir","0.623","Amp","UNKNOWN","28.451","26.752","2.402","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G22","105","-478350_mir","0.76","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","105","-477952_mir","1.108","Amp","UNKNOWN","29.563","29.342","0.313","-","-","-","-","-","-","-","true","0.126","true","3.0","23.0","false",
"G24","105","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H1","105","-478577_mir","1.094","Inconclusive","UNKNOWN","29.127","28.156","1.373","-","-","-","-","-","-","-","true","0.047","true","3.0","27.0","false",
"H2","105","-477973_mir","1.222","Amp","UNKNOWN","34.234","34.779","0.771","-","-","-","-","-","-","-","true","0.24","true","3.0","26.0","false",
"H3","105","-477975_mir","0.839","Amp","UNKNOWN","26.470","26.69","0.311","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
"H4","105","-477992_mir","1.26","Amp","UNKNOWN","31.703","31.692","0.015","-","-","-","-","-","-","-","true","0.208","true","3.0","24.0","false",
"H5","105","-478369_mir","1.126","Amp","UNKNOWN","30.704","31.042","0.478","-","-","-","-","-","-","-","true","0.129","true","3.0","23.0","false",
"H6","105","-478007_mir","0.816","Inconclusive","UNKNOWN","26.559","26.636","0.108","-","-","-","-","-","-","-","true","0.058","true","3.0","23.0","false",
"H7","105","-478606_mir","0.994","Inconclusive","UNKNOWN","Undetermined","33.019","-","-","-","-","-","-","-","-","true","0.043","true","3.0","39.0","false",
"H8","105","-478026_mir","0.332","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H9","105","-478213_mir","0.553","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.108","true","3.0","39.0","false",
"H10","105","-478343_mir","0.0","No Amp","UNKNOWN","Undetermined","33.963","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H11","105","-477860_mir","1.402","Amp","UNKNOWN","29.533","29.622","0.127","-","-","-","-","-","-","-","true","0.42","true","3.0","20.0","false",
"H12","105","-478225_mir","0.701","Amp","UNKNOWN","29.245","29.085","0.226","-","-","-","-","-","-","-","true","0.044","true","3.0","25.0","false",
"H13","105","-478412_mir","0.639","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H14","105","-477885_mir","1.348","Amp","UNKNOWN","32.822","32.986","0.231","-","-","-","-","-","-","-","true","0.162","true","3.0","26.0","false",
