# Experiment File Name : card ARV7 _9 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.708","0.007","false","7.0","3016.18",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.707","0.005","false","8.0","3006.003",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.703","-0.001","false","9.0","3082.635",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.7","-0.006","false","10.0","3022.714",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.699","-0.008","false","11.0","3103.086",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.707","-0.001","false","12.0","3079.305",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.714","0.004","false","13.0","2994.405",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.713","0.002","false","14.0","3082.433",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.715","0.003","false","15.0","3027.57",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.711","-0.002","false","16.0","3059.475",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.719","0.004","false","17.0","3154.075",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.712","-0.004","false","18.0","3060.016",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.715","-0.003","false","19.0","3098.377",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.715","-0.004","false","20.0","3111.869",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.723","0.002","false","21.0","3154.859",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.722","-0.001","false","22.0","3135.171",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.725","0.001","false","23.0","3105.88",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.726","0.001","false","24.0","3122.678",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.727","0.0","false","25.0","3067.547",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.727","0.0","false","26.0","3074.043",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.733","0.004","false","27.0","3136.28",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.747","0.017","false","28.0","3064.081",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.76","0.028","false","29.0","3125.983",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.782","0.049","false","30.0","3140.551",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.822","0.087","false","31.0","3121.4",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.89","0.154","false","32.0","3081.68",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","1.987","0.25","false","33.0","3085.376",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","2.147","0.408","false","34.0","3079.051",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","2.352","0.612","false","35.0","3104.751",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","2.572","0.831","false","36.0","3117.988",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","2.822","1.079","false","37.0","3141.402",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","3.118","1.374","false","38.0","3143.318",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","3.388","1.642","false","39.0","3117.406",
"card ARV7 _9 08.02.22.sds","","A2","-477973_mir","219","3.668","1.921","false","40.0","3125.24",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.015","0.003","false","1.0","3327.412",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.015","0.003","false","2.0","3179.747",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.017","0.006","false","3.0","3306.21",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.011","0.0","false","4.0","3115.161",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.011","0.001","false","5.0","3190.144",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.01","0.001","false","6.0","3186.603",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.007","-0.002","false","7.0","3318.144",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.01","0.001","false","8.0","3300.297",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.012","0.004","false","9.0","3328.227",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.006","-0.002","false","10.0","3155.581",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.001","-0.005","false","11.0","3217.386",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.003","-0.003","false","12.0","3200.184",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.001","-0.004","false","13.0","3201.235",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.002","-0.003","false","14.0","3314.261",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.003","-0.002","false","15.0","3165.841",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.002","-0.002","false","16.0","3188.257",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.005","0.002","false","17.0","3272.298",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.006","0.003","false","18.0","3231.389",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.009","0.007","false","19.0","3200.91",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.013","0.011","false","20.0","3182.637",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.019","0.018","false","21.0","3362.702",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.046","0.045","false","22.0","3190.029",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.074","0.074","false","23.0","3212.566",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.126","0.127","false","24.0","3340.002",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.207","0.208","false","25.0","3270.721",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.325","0.327","false","26.0","3310.226",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.488","0.49","false","27.0","3384.984",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.69","0.693","false","28.0","3198.843",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","1.913","0.917","false","29.0","3206.06",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","2.133","1.138","false","30.0","3365.312",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","2.355","1.36","false","31.0","3201.534",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","2.555","1.56","false","32.0","3270.023",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","2.781","1.787","false","33.0","3191.485",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","2.933","1.939","false","34.0","3382.393",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.096","2.103","false","35.0","3368.657",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.276","2.283","false","36.0","3302.887",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.436","2.445","false","37.0","3169.344",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.545","2.553","false","38.0","3223.81",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.674","2.684","false","39.0","3327.744",
"card ARV7 _9 08.02.22.sds","","A3","-477975_mir","219","3.819","2.829","false","40.0","3323.132",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.5","0.033","false","1.0","2997.39",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.49","0.027","false","2.0","2951.382",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.472","0.014","false","3.0","2961.12",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.457","0.004","false","4.0","2909.967",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.462","0.013","false","5.0","2956.147",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.446","0.001","false","6.0","2901.332",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.427","-0.013","false","7.0","2951.747",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.432","-0.003","false","8.0","2993.179",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.428","-0.003","false","9.0","3028.55",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.415","-0.011","false","10.0","2924.523",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.416","-0.006","false","11.0","2956.262",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.412","-0.005","false","12.0","2951.448",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.41","-0.003","false","13.0","2946.62",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.406","-0.003","false","14.0","3035.524",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.401","-0.003","false","15.0","2957.009",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.399","0.0","false","16.0","2971.899",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.396","0.0","false","17.0","3061.251",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.394","0.004","false","18.0","2969.633",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.388","0.002","false","19.0","3007.92",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.384","0.002","false","20.0","2980.643",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.389","0.011","false","21.0","3073.874",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.386","0.013","false","22.0","2989.251",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.399","0.03","false","23.0","2977.404",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.409","0.045","false","24.0","3049.764",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.43","0.071","false","25.0","3010.2",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.475","0.12","false","26.0","3038.67",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.547","0.197","false","27.0","3096.165",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.652","0.306","false","28.0","3004.092",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","1.816","0.475","false","29.0","3057.04",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","2.034","0.697","false","30.0","3086.868",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","2.279","0.946","false","31.0","2989.085",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","2.575","1.246","false","32.0","3036.526",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","2.844","1.52","false","33.0","3076.076",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","3.163","1.844","false","34.0","3121.833",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","3.429","2.114","false","35.0","3116.146",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","3.663","2.352","false","36.0","3121.504",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","3.849","2.543","false","37.0","3174.859",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","4.03","2.728","false","38.0","3162.148",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","4.187","2.89","false","39.0","3198.85",
"card ARV7 _9 08.02.22.sds","","A4","-477992_mir","219","4.337","3.045","false","40.0","3170.143",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.049","0.017","false","1.0","2900.729",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.037","0.009","false","2.0","2899.179",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.031","0.009","false","3.0","2925.17",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.029","0.011","false","4.0","2831.261",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.017","0.004","false","5.0","2874.07",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.01","0.002","false","6.0","2854.794",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.001","-0.003","false","7.0","2951.248",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.994","-0.005","false","8.0","2900.177",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.989","-0.005","false","9.0","2939.259",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.981","-0.009","false","10.0","2952.839",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.981","-0.004","false","11.0","2882.057",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.974","-0.007","false","12.0","2919.488",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.97","-0.006","false","13.0","2929.96",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.965","-0.006","false","14.0","3002.681",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.963","-0.004","false","15.0","2871.712",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.962","0.0","false","16.0","2937.287",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.958","0.001","false","17.0","2968.287",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.956","0.004","false","18.0","2903.502",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.956","0.008","false","19.0","2921.752",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.953","0.01","false","20.0","2895.062",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.955","0.016","false","21.0","3028.79",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.957","0.023","false","22.0","2960.9",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.962","0.033","false","23.0","3018.377",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","0.994","0.069","false","24.0","3002.229",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.031","0.111","false","25.0","2943.612",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.098","0.183","false","26.0","2980.571",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.204","0.294","false","27.0","3041.788",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.362","0.456","false","28.0","2985.608",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.543","0.642","false","29.0","2997.472",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","1.774","0.878","false","30.0","3052.955",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","2.004","1.112","false","31.0","3022.768",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","2.259","1.372","false","32.0","3071.355",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","2.494","1.612","false","33.0","3046.742",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","2.724","1.846","false","34.0","3107.202",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","2.938","2.065","false","35.0","3082.868",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","3.122","2.253","false","36.0","3143.507",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","3.294","2.431","false","37.0","3087.409",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","3.449","2.59","false","38.0","3100.6",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","3.596","2.742","false","39.0","3119.262",
"card ARV7 _9 08.02.22.sds","","A5","-478369_mir","219","3.719","2.869","false","40.0","3106.085",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.046","-0.002","false","1.0","2931.327",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.046","-0.002","false","2.0","2898.79",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.044","-0.003","false","3.0","2899.608",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.05","0.003","false","4.0","2940.356",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.048","0.002","false","5.0","2869.538",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.041","-0.004","false","6.0","2874.434",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.044","0.0","false","7.0","2901.154",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.034","-0.009","false","8.0","2954.641",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.045","0.002","false","9.0","3009.441",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.044","0.002","false","10.0","2923.854",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.047","0.006","false","11.0","2927.143",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.044","0.003","false","12.0","2935.075",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.046","0.006","false","13.0","2904.87",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.04","0.001","false","14.0","3020.183",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.034","-0.005","false","15.0","2896.53",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.045","0.007","false","16.0","2961.251",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.026","-0.011","false","17.0","3075.03",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.031","-0.005","false","18.0","2972.223",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.034","-0.002","false","19.0","2969.858",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.036","0.001","false","20.0","2921.133",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.04","0.006","false","21.0","3033.326",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.032","-0.001","false","22.0","2959.729",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.035","0.003","false","23.0","2999.809",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.053","0.021","false","24.0","3040.726",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.075","0.044","false","25.0","2968.904",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.117","0.087","false","26.0","2979.58",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.168","0.138","false","27.0","3055.161",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.244","0.215","false","28.0","2978.582",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.345","0.317","false","29.0","3050.833",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.453","0.425","false","30.0","3032.676",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.585","0.558","false","31.0","2936.429",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.696","0.67","false","32.0","3024.137",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.818","0.793","false","33.0","3044.562",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","2.922","0.898","false","34.0","3054.622",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.047","1.023","false","35.0","3049.955",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.142","1.119","false","36.0","3045.642",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.224","1.201","false","37.0","3083.729",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.283","1.262","false","38.0","3046.568",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.362","1.341","false","39.0","3057.358",
"card ARV7 _9 08.02.22.sds","","A6","-478007_mir","219","3.431","1.41","false","40.0","3055.906",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.416","0.043","false","1.0","3389.708",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.443","0.078","false","2.0","3271.356",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.406","0.05","false","3.0","3260.16",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.376","0.028","false","4.0","3114.626",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.344","0.004","false","5.0","3169.325",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.343","0.012","false","6.0","3116.707",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.312","-0.011","false","7.0","3255.661",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.301","-0.013","false","8.0","3248.775",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.294","-0.012","false","9.0","3271.347",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.276","-0.022","false","10.0","3290.59",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.274","-0.015","false","11.0","3134.198",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.25","-0.031","false","12.0","3208.292",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.253","-0.019","false","13.0","3144.23",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.232","-0.032","false","14.0","3351.627",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.236","-0.019","false","15.0","3182.599",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.268","0.021","false","16.0","3273.231",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.234","-0.005","false","17.0","3224.063",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.216","-0.014","false","18.0","3212.87",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.231","0.01","false","19.0","3160.746",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.218","0.005","false","20.0","3178.71",
"card ARV7 _9 08.02.22.sds","","A7","-478606_mir","219","3.217","0.013","false","21.0","3329.88",
