# Experiment File Name : card ARV7 _9 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A23","219","-477952_mir","1.214","Amp","UNKNOWN","28.750","28.346","0.572","-","-","-","-","-","-","-","true","0.203","true","3.0","22.0","false",
"A24","219","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"B1","219","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B2","219","-477973_mir","1.414","Amp","UNKNOWN","30.930","31.732","1.134","-","-","-","-","-","-","-","true","0.202","true","3.0","25.0","false",
"B3","219","-477975_mir","1.292","Amp","UNKNOWN","25.368","25.386","0.026","-","-","-","-","-","-","-","true","0.253","true","3.0","19.0","false",
"B4","219","-477992_mir","1.371","Amp","UNKNOWN","28.281","28.264","0.024","-","-","-","-","-","-","-","true","0.35","true","3.0","20.0","false",
"B5","219","-478369_mir","1.335","Amp","UNKNOWN","25.840","25.883","0.061","-","-","-","-","-","-","-","true","0.177","true","3.0","20.0","false",
"B6","219","-478007_mir","1.16","Amp","UNKNOWN","25.272","25.339","0.095","-","-","-","-","-","-","-","true","0.059","true","3.0","23.0","false",
"B7","219","-478606_mir","1.062","Amp","UNKNOWN","22.531","23.331","1.131","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"B8","219","-478026_mir","0.663","Inconclusive","UNKNOWN","25.146","26.444","1.837","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"B9","219","-478213_mir","0.531","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"B10","219","-478343_mir","1.136","Amp","UNKNOWN","28.854","29.357","0.711","-","-","-","-","-","-","-","true","0.04","true","3.0","26.0","false",
"B11","219","-477860_mir","1.443","Amp","UNKNOWN","20.471","20.423","0.067","-","-","-","-","-","-","-","true","0.46","true","3.0","13.0","false",
"B12","219","-478225_mir","1.174","Amp","UNKNOWN","23.774","23.857","0.118","-","-","-","-","-","-","-","true","0.066","true","3.0","19.0","false",
"B13","219","-478412_mir","0.993","Amp","UNKNOWN","19.526","20.757","1.741","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"B14","219","-477885_mir","1.408","Amp","UNKNOWN","29.609","29.655","0.065","-","-","-","-","-","-","-","true","0.328","true","3.0","22.0","false",
"B15","219","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B16","219","-477916_mir","1.527","Amp","UNKNOWN","26.209","26.244","0.05","-","-","-","-","-","-","-","true","0.317","true","3.0","19.0","false",
"B17","219","-477925_mir","0.997","Amp","UNKNOWN","31.734","30.931","1.136","-","-","-","-","-","-","-","true","0.051","true","3.0","28.0","false",
"B18","219","-477967_mir","0.676","Amp","UNKNOWN","Undetermined","28.813","-","-","-","-","-","-","-","-","true","0.052","true","3.0","39.0","false",
"B19","219","-477982_mir","1.401","Amp","UNKNOWN","30.513","30.585","0.102","-","-","-","-","-","-","-","true","0.252","true","3.0","24.0","false",
"B20","219","-478323_mir","1.013","Amp","UNKNOWN","25.344","26.268","1.307","-","-","-","-","-","-","-","true","0.06","true","3.0","21.0","false",
"B21","219","-478074_mir","0.984","Amp","UNKNOWN","21.890","23.196","1.848","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"B22","219","-478350_mir","0.939","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B23","219","-477952_mir","1.23","Amp","UNKNOWN","27.941","28.346","0.572","-","-","-","-","-","-","-","true","0.203","true","3.0","21.0","false",
"B24","219","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"C1","220","-478577_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C2","220","-477973_mir","1.258","Amp","UNKNOWN","33.328","33.669","0.482","-","-","-","-","-","-","-","true","0.202","true","3.0","28.0","false",
"C3","220","-477975_mir","1.308","Amp","UNKNOWN","25.886","25.988","0.144","-","-","-","-","-","-","-","true","0.253","true","3.0","18.0","false",
"C4","220","-477992_mir","1.393","Amp","UNKNOWN","27.808","27.807","0.001","-","-","-","-","-","-","-","true","0.35","true","3.0","19.0","false",
"C5","220","-478369_mir","1.332","Amp","UNKNOWN","26.752","26.666","0.122","-","-","-","-","-","-","-","true","0.177","true","3.0","21.0","false",
"C6","220","-478007_mir","0.974","Amp","UNKNOWN","22.535","24.049","2.141","-","-","-","-","-","-","-","true","0.059","true","3.0","19.0","false",
"C7","220","-478606_mir","1.067","Amp","UNKNOWN","23.491","24.644","1.63","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"C8","220","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"C9","220","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"C10","220","-478343_mir","1.053","Amp","UNKNOWN","30.961","29.039","2.718","-","-","-","-","-","-","-","true","0.04","true","3.0","28.0","false",
"C11","220","-477860_mir","1.42","Amp","UNKNOWN","21.133","21.059","0.106","-","-","-","-","-","-","-","true","0.46","true","3.0","13.0","false",
"C12","220","-478225_mir","1.113","Amp","UNKNOWN","24.410","24.245","0.233","-","-","-","-","-","-","-","true","0.066","true","3.0","21.0","false",
"C13","220","-478412_mir","0.921","Amp","UNKNOWN","20.568","20.685","0.166","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"C14","220","-477885_mir","1.392","Amp","UNKNOWN","28.768","28.833","0.093","-","-","-","-","-","-","-","true","0.328","true","3.0","21.0","false",
"C15","220","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","220","-477916_mir","1.435","Amp","UNKNOWN","25.799","25.871","0.101","-","-","-","-","-","-","-","true","0.317","true","3.0","18.0","false",
"C17","220","-477925_mir","0.551","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.051","true","3.0","39.0","false",
"C18","220","-477967_mir","0.914","Amp","UNKNOWN","25.009","25.219","0.297","-","-","-","-","-","-","-","true","0.052","true","3.0","21.0","false",
"C19","220","-477982_mir","1.359","Amp","UNKNOWN","30.454","30.243","0.299","-","-","-","-","-","-","-","true","0.252","true","3.0","23.0","false",
"C20","220","-478323_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.06","true","3.0","39.0","false",
"C21","220","-478074_mir","0.871","Amp","UNKNOWN","22.712","22.745","0.047","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C22","220","-478350_mir","0.923","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C23","220","-477952_mir","1.266","Amp","UNKNOWN","28.111","27.879","0.328","-","-","-","-","-","-","-","true","0.203","true","3.0","22.0","false",
"C24","220","-478411_mir","0.535","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"D1","220","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D2","220","-477973_mir","1.191","Amp","UNKNOWN","34.010","33.669","0.482","-","-","-","-","-","-","-","true","0.202","true","3.0","27.0","false",
"D3","220","-477975_mir","1.298","Amp","UNKNOWN","26.090","25.988","0.144","-","-","-","-","-","-","-","true","0.253","true","3.0","19.0","false",
"D4","220","-477992_mir","1.381","Amp","UNKNOWN","27.807","27.807","0.001","-","-","-","-","-","-","-","true","0.35","true","3.0","20.0","false",
"D5","220","-478369_mir","1.327","Amp","UNKNOWN","26.579","26.666","0.122","-","-","-","-","-","-","-","true","0.177","true","3.0","21.0","false",
"D6","220","-478007_mir","0.952","Amp","UNKNOWN","25.563","24.049","2.141","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
"D7","220","-478606_mir","1.063","Amp","UNKNOWN","25.796","24.644","1.63","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"D8","220","-478026_mir","0.685","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"D9","220","-478213_mir","0.505","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"D10","220","-478343_mir","1.041","Amp","UNKNOWN","27.117","29.039","2.718","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"D11","220","-477860_mir","1.438","Amp","UNKNOWN","20.984","21.059","0.106","-","-","-","-","-","-","-","true","0.46","true","3.0","12.0","false",
"D12","220","-478225_mir","1.122","Amp","UNKNOWN","24.080","24.245","0.233","-","-","-","-","-","-","-","true","0.066","true","3.0","19.0","false",
"D13","220","-478412_mir","0.971","Amp","UNKNOWN","20.802","20.685","0.166","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"D14","220","-477885_mir","1.407","Amp","UNKNOWN","28.899","28.833","0.093","-","-","-","-","-","-","-","true","0.328","true","3.0","22.0","false",
"D15","220","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","220","-477916_mir","1.441","Amp","UNKNOWN","25.942","25.871","0.101","-","-","-","-","-","-","-","true","0.317","true","3.0","19.0","false",
"D17","220","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.051","true","3.0","39.0","false",
"D18","220","-477967_mir","0.977","Amp","UNKNOWN","25.429","25.219","0.297","-","-","-","-","-","-","-","true","0.052","true","3.0","22.0","false",
"D19","220","-477982_mir","1.368","Amp","UNKNOWN","30.031","30.243","0.299","-","-","-","-","-","-","-","true","0.252","true","3.0","23.0","false",
"D20","220","-478323_mir","0.704","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.06","true","3.0","39.0","false",
"D21","220","-478074_mir","0.825","Amp","UNKNOWN","22.778","22.745","0.047","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D22","220","-478350_mir","0.96","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D23","220","-477952_mir","1.242","Amp","UNKNOWN","27.647","27.879","0.328","-","-","-","-","-","-","-","true","0.203","true","3.0","20.0","false",
"D24","220","-478411_mir","0.775","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"E1","221","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E2","221","-477973_mir","1.314","Amp","UNKNOWN","32.161","31.726","0.616","-","-","-","-","-","-","-","true","0.202","true","3.0","26.0","false",
"E3","221","-477975_mir","1.325","Amp","UNKNOWN","24.835","24.88","0.064","-","-","-","-","-","-","-","true","0.253","true","3.0","18.0","false",
"E4","221","-477992_mir","1.4","Amp","UNKNOWN","26.892","26.967","0.106","-","-","-","-","-","-","-","true","0.35","true","3.0","20.0","false",
"E5","221","-478369_mir","1.322","Amp","UNKNOWN","25.941","25.912","0.04","-","-","-","-","-","-","-","true","0.177","true","3.0","19.0","false",
"E6","221","-478007_mir","1.051","Amp","UNKNOWN","25.432","25.098","0.472","-","-","-","-","-","-","-","true","0.059","true","3.0","21.0","false",
"E7","221","-478606_mir","1.139","Amp","UNKNOWN","25.885","25.79","0.135","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"E8","221","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"E9","221","-478213_mir","0.655","Inconclusive","UNKNOWN","Undetermined","34.553","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"E10","221","-478343_mir","1.146","Amp","UNKNOWN","27.107","26.939","0.237","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"E11","221","-477860_mir","1.445","Amp","UNKNOWN","20.796","20.798","0.004","-","-","-","-","-","-","-","true","0.46","true","3.0","14.0","false",
"E12","221","-478225_mir","1.118","Amp","UNKNOWN","23.101","23.491","0.551","-","-","-","-","-","-","-","true","0.066","true","3.0","19.0","false",
"E13","221","-478412_mir","0.943","Amp","UNKNOWN","23.648","23.218","0.607","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"E14","221","-477885_mir","1.425","Amp","UNKNOWN","27.028","27.141","0.159","-","-","-","-","-","-","-","true","0.328","true","3.0","19.0","false",
"E15","221","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","221","-477916_mir","1.507","Amp","UNKNOWN","24.327","24.271","0.079","-","-","-","-","-","-","-","true","0.317","true","3.0","18.0","false",
"E17","221","-477925_mir","1.044","Inconclusive","UNKNOWN","30.526","30.694","0.238","-","-","-","-","-","-","-","true","0.051","true","3.0","27.0","false",
"E18","221","-477967_mir","0.968","Amp","UNKNOWN","23.676","23.998","0.455","-","-","-","-","-","-","-","true","0.052","true","3.0","19.0","false",
"E19","221","-477982_mir","1.419","Amp","UNKNOWN","28.513","28.602","0.127","-","-","-","-","-","-","-","true","0.252","true","3.0","21.0","false",
"E20","221","-478323_mir","0.94","Amp","UNKNOWN","25.358","25.406","0.069","-","-","-","-","-","-","-","true","0.06","true","3.0","21.0","false",
"E21","221","-478074_mir","0.806","Amp","UNKNOWN","24.201","24.13","0.1","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"E22","221","-478350_mir","0.97","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E23","221","-477952_mir","1.254","Amp","UNKNOWN","26.823","26.785","0.054","-","-","-","-","-","-","-","true","0.203","true","3.0","20.0","false",
"E24","221","-478411_mir","0.704","Inconclusive","UNKNOWN","Undetermined","25.975","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"F1","221","-478577_mir","0.891","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F2","221","-477973_mir","1.343","Amp","UNKNOWN","31.290","31.726","0.616","-","-","-","-","-","-","-","true","0.202","true","3.0","26.0","false",
"F3","221","-477975_mir","1.313","Amp","UNKNOWN","24.926","24.88","0.064","-","-","-","-","-","-","-","true","0.253","true","3.0","18.0","false",
"F4","221","-477992_mir","1.371","Amp","UNKNOWN","27.041","26.967","0.106","-","-","-","-","-","-","-","true","0.35","true","3.0","20.0","false",
"F5","221","-478369_mir","1.312","Amp","UNKNOWN","25.884","25.912","0.04","-","-","-","-","-","-","-","true","0.177","true","3.0","20.0","false",
"F6","221","-478007_mir","1.079","Amp","UNKNOWN","24.764","25.098","0.472","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
"F7","221","-478606_mir","1.098","Amp","UNKNOWN","25.694","25.79","0.135","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"F8","221","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"F9","221","-478213_mir","0.642","Inconclusive","UNKNOWN","34.553","34.553","-","-","-","-","-","-","-","-","true","0.058","true","3.0","31.0","false",
"F10","221","-478343_mir","1.165","Amp","UNKNOWN","26.772","26.939","0.237","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"F11","221","-477860_mir","1.429","Amp","UNKNOWN","20.801","20.798","0.004","-","-","-","-","-","-","-","true","0.46","true","3.0","13.0","false",
"F12","221","-478225_mir","1.113","Amp","UNKNOWN","23.880","23.491","0.551","-","-","-","-","-","-","-","true","0.066","true","3.0","19.0","false",
"F13","221","-478412_mir","0.953","Amp","UNKNOWN","22.789","23.218","0.607","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F14","221","-477885_mir","1.424","Amp","UNKNOWN","27.254","27.141","0.159","-","-","-","-","-","-","-","true","0.328","true","3.0","20.0","false",
"F15","221","-478501_mir","0.467","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","221","-477916_mir","1.504","Amp","UNKNOWN","24.215","24.271","0.079","-","-","-","-","-","-","-","true","0.317","true","3.0","16.0","false",
"F17","221","-477925_mir","1.042","Amp","UNKNOWN","30.862","30.694","0.238","-","-","-","-","-","-","-","true","0.051","true","3.0","27.0","false",
"F18","221","-477967_mir","1.02","Amp","UNKNOWN","24.320","23.998","0.455","-","-","-","-","-","-","-","true","0.052","true","3.0","20.0","false",
"F19","221","-477982_mir","1.411","Amp","UNKNOWN","28.692","28.602","0.127","-","-","-","-","-","-","-","true","0.252","true","3.0","22.0","false",
"F20","221","-478323_mir","0.928","Amp","UNKNOWN","25.455","25.406","0.069","-","-","-","-","-","-","-","true","0.06","true","3.0","22.0","false",
"F21","221","-478074_mir","0.816","Amp","UNKNOWN","24.060","24.13","0.1","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F22","221","-478350_mir","0.925","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F23","221","-477952_mir","1.251","Amp","UNKNOWN","26.747","26.785","0.054","-","-","-","-","-","-","-","true","0.203","true","3.0","21.0","false",
"F24","221","-478411_mir","0.765","Inconclusive","UNKNOWN","25.975","25.975","-","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"G1","222","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","34.948","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G2","222","-477973_mir","0.853","No Amp","UNKNOWN","38.252","37.115","1.608","-","-","-","-","-","-","-","true","0.202","true","3.0","29.0","false",
"G3","222","-477975_mir","0.916","Amp","UNKNOWN","32.696","32.936","0.34","-","-","-","-","-","-","-","true","0.253","true","3.0","22.0","false",
"G4","222","-477992_mir","1.332","Amp","UNKNOWN","32.940","32.648","0.412","-","-","-","-","-","-","-","true","0.35","true","3.0","26.0","false",
"G5","222","-478369_mir","1.198","Amp","UNKNOWN","30.855","30.913","0.082","-","-","-","-","-","-","-","true","0.177","true","3.0","25.0","false",
"G6","222","-478007_mir","0.613","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.059","true","3.0","39.0","false",
"G7","222","-478606_mir","1.062","No Amp","UNKNOWN","33.592","30.247","4.732","-","-","-","-","-","-","-","true","0.04","true","3.0","31.0","false",
"G8","222","-478026_mir","0.591","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"G9","222","-478213_mir","0.632","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"G10","222","-478343_mir","1.244","Amp","UNKNOWN","30.304","31.588","1.815","-","-","-","-","-","-","-","true","0.04","true","3.0","28.0","false",
"G11","222","-477860_mir","1.411","Amp","UNKNOWN","26.430","26.383","0.067","-","-","-","-","-","-","-","true","0.46","true","3.0","18.0","false",
"G12","222","-478225_mir","0.722","No Amp","UNKNOWN","28.155","28.159","0.005","-","-","-","-","-","-","-","true","0.066","true","3.0","23.0","false",
"G13","222","-478412_mir","0.792","Inconclusive","UNKNOWN","27.634","24.671","4.19","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"G14","222","-477885_mir","1.297","Amp","UNKNOWN","34.753","35.07","0.448","-","-","-","-","-","-","-","true","0.328","true","3.0","28.0","false",
"G15","222","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","222","-477916_mir","1.377","Amp","UNKNOWN","28.524","28.435","0.126","-","-","-","-","-","-","-","true","0.317","true","3.0","22.0","false",
"G17","222","-477925_mir","0.233","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.051","true","3.0","39.0","false",
"G18","222","-477967_mir","0.638","Amp","UNKNOWN","27.720","27.704","0.023","-","-","-","-","-","-","-","true","0.052","true","3.0","22.0","false",
"G19","222","-477982_mir","1.279","Amp","UNKNOWN","34.466","34.808","0.483","-","-","-","-","-","-","-","true","0.252","true","3.0","26.0","false",
"G20","222","-478323_mir","0.592","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.06","true","3.0","39.0","false",
"G21","222","-478074_mir","0.664","Amp","UNKNOWN","26.162","24.468","2.396","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G22","222","-478350_mir","0.905","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","222","-477952_mir","1.089","Amp","UNKNOWN","32.641","33.066","0.6","-","-","-","-","-","-","-","true","0.203","true","3.0","23.0","false",
"G24","222","-478411_mir","0.366","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"H1","222","-478577_mir","0.988","Inconclusive","UNKNOWN","34.948","34.948","-","-","-","-","-","-","-","-","true","0.2","true","3.0","27.0","false",
"H2","222","-477973_mir","0.996","Amp","UNKNOWN","35.978","37.115","1.608","-","-","-","-","-","-","-","true","0.202","true","3.0","30.0","false",
"H3","222","-477975_mir","0.921","Amp","UNKNOWN","33.177","32.936","0.34","-","-","-","-","-","-","-","true","0.253","true","3.0","22.0","false",
"H4","222","-477992_mir","1.34","Amp","UNKNOWN","32.357","32.648","0.412","-","-","-","-","-","-","-","true","0.35","true","3.0","23.0","false",
"H5","222","-478369_mir","1.174","Amp","UNKNOWN","30.971","30.913","0.082","-","-","-","-","-","-","-","true","0.177","true","3.0","24.0","false",
"H6","222","-478007_mir","0.663","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.059","true","3.0","39.0","false",
"H7","222","-478606_mir","1.045","Amp","UNKNOWN","26.901","30.247","4.732","-","-","-","-","-","-","-","true","0.04","true","3.0","25.0","false",
"H8","222","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H9","222","-478213_mir","0.561","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.058","true","3.0","39.0","false",
"H10","222","-478343_mir","1.128","Amp","UNKNOWN","32.871","31.588","1.815","-","-","-","-","-","-","-","true","0.04","true","3.0","29.0","false",
"H11","222","-477860_mir","1.426","Amp","UNKNOWN","26.336","26.383","0.067","-","-","-","-","-","-","-","true","0.46","true","3.0","18.0","false",
"H12","222","-478225_mir","0.778","Inconclusive","UNKNOWN","28.163","28.159","0.005","-","-","-","-","-","-","-","true","0.066","true","3.0","24.0","false",
"H13","222","-478412_mir","0.829","Amp","UNKNOWN","21.708","24.671","4.19","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"H14","222","-477885_mir","1.261","Amp","UNKNOWN","35.386","35.07","0.448","-","-","-","-","-","-","-","true","0.328","true","3.0","27.0","false",
