# Experiment File Name : card ARV7 _4 07.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A15","129","-478501_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"A16","129","-477916_mir","1.53","Amp","UNKNOWN","23.354","23.616","0.37","-","-","-","-","-","-","-","true","0.228","true","3.0","17.0","false",
"A17","129","-477925_mir","1.109","Amp","UNKNOWN","31.191","30.22","1.373","-","-","-","-","-","-","-","true","0.063","true","3.0","27.0","false",
"A18","129","-477967_mir","1.021","Amp","UNKNOWN","22.077","22.11","0.047","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"A19","129","-477982_mir","1.411","Amp","UNKNOWN","28.469","28.537","0.096","-","-","-","-","-","-","-","true","0.213","true","3.0","21.0","false",
"A20","129","-478323_mir","0.949","Amp","UNKNOWN","21.045","21.681","0.899","-","-","-","-","-","-","-","true","0.049","true","3.0","17.0","false",
"A21","129","-478074_mir","0.961","Amp","UNKNOWN","20.937","21.411","0.67","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"A22","129","-478350_mir","0.857","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"A23","129","-477952_mir","1.312","Amp","UNKNOWN","26.288","25.825","0.655","-","-","-","-","-","-","-","true","0.229","true","3.0","20.0","false",
"A24","129","-478411_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"B1","129","-478577_mir","0.776","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.187","true","3.0","26.0","false",
"B2","129","-477973_mir","1.381","Amp","UNKNOWN","30.385","30.652","0.379","-","-","-","-","-","-","-","true","0.174","true","3.0","23.0","false",
"B3","129","-477975_mir","1.344","Amp","UNKNOWN","22.282","22.348","0.094","-","-","-","-","-","-","-","true","0.098","true","3.0","17.0","false",
"B4","129","-477992_mir","1.397","Amp","UNKNOWN","25.754","26.098","0.486","-","-","-","-","-","-","-","true","0.336","true","3.0","18.0","false",
"B5","129","-478369_mir","1.337","Amp","UNKNOWN","25.871","25.541","0.466","-","-","-","-","-","-","-","true","0.147","true","3.0","21.0","false",
"B6","129","-478007_mir","1.166","Amp","UNKNOWN","24.849","23.812","1.467","-","-","-","-","-","-","-","true","0.075","true","3.0","20.0","false",
"B7","129","-478606_mir","1.069","Amp","UNKNOWN","27.381","26.087","1.829","-","-","-","-","-","-","-","true","0.086","true","3.0","23.0","false",
"B8","129","-478026_mir","0.662","Inconclusive","UNKNOWN","29.187","28.573","0.868","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"B9","129","-478213_mir","0.873","Inconclusive","UNKNOWN","35.596","35.596","-","-","-","-","-","-","-","-","true","0.154","true","3.0","28.0","false",
"B10","129","-478343_mir","1.114","Amp","UNKNOWN","28.555","28.695","0.198","-","-","-","-","-","-","-","true","0.075","true","3.0","25.0","false",
"B11","129","-477860_mir","1.437","Amp","UNKNOWN","21.512","21.531","0.027","-","-","-","-","-","-","-","true","0.468","true","3.0","14.0","false",
"B12","129","-478225_mir","1.082","Amp","UNKNOWN","24.266","23.391","1.237","-","-","-","-","-","-","-","true","0.072","true","3.0","21.0","false",
"B13","129","-478412_mir","0.993","Amp","UNKNOWN","23.075","23.378","0.429","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"B14","129","-477885_mir","1.441","Amp","UNKNOWN","27.138","27.28","0.201","-","-","-","-","-","-","-","true","0.28","true","3.0","20.0","false",
"B15","129","-478501_mir","0.726","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B16","129","-477916_mir","1.52","Amp","UNKNOWN","23.878","23.616","0.37","-","-","-","-","-","-","-","true","0.228","true","3.0","19.0","false",
"B17","129","-477925_mir","1.106","Amp","UNKNOWN","29.250","30.22","1.373","-","-","-","-","-","-","-","true","0.063","true","3.0","26.0","false",
"B18","129","-477967_mir","1.018","Amp","UNKNOWN","22.144","22.11","0.047","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"B19","129","-477982_mir","1.41","Amp","UNKNOWN","28.605","28.537","0.096","-","-","-","-","-","-","-","true","0.213","true","3.0","21.0","false",
"B20","129","-478323_mir","0.95","Amp","UNKNOWN","22.317","21.681","0.899","-","-","-","-","-","-","-","true","0.049","true","3.0","20.0","false",
"B21","129","-478074_mir","0.941","Amp","UNKNOWN","21.885","21.411","0.67","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"B22","129","-478350_mir","0.942","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"B23","129","-477952_mir","1.315","Amp","UNKNOWN","25.362","25.825","0.655","-","-","-","-","-","-","-","true","0.229","true","3.0","18.0","false",
"B24","129","-478411_mir","0.648","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"C1","130","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","32.25","-","-","-","-","-","-","-","-","true","0.187","true","3.0","25.0","false",
"C2","130","-477973_mir","1.393","Amp","UNKNOWN","28.218","28.64","0.597","-","-","-","-","-","-","-","true","0.174","true","3.0","21.0","false",
"C3","130","-477975_mir","1.367","Amp","UNKNOWN","20.916","21.034","0.166","-","-","-","-","-","-","-","true","0.098","true","3.0","15.0","false",
"C4","130","-477992_mir","1.434","Amp","UNKNOWN","25.434","25.377","0.081","-","-","-","-","-","-","-","true","0.336","true","3.0","20.0","false",
"C5","130","-478369_mir","1.361","Amp","UNKNOWN","24.480","24.249","0.327","-","-","-","-","-","-","-","true","0.147","true","3.0","18.0","false",
"C6","130","-478007_mir","1.223","Amp","UNKNOWN","21.248","21.771","0.74","-","-","-","-","-","-","-","true","0.075","true","3.0","18.0","false",
"C7","130","-478606_mir","1.06","Amp","UNKNOWN","24.958","24.958","-","-","-","-","-","-","-","-","true","0.086","true","3.0","21.0","false",
"C8","130","-478026_mir","0.696","Inconclusive","UNKNOWN","27.949","27.949","-","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"C9","130","-478213_mir","0.891","Inconclusive","UNKNOWN","33.694","33.417","0.392","-","-","-","-","-","-","-","true","0.154","true","3.0","25.0","false",
"C10","130","-478343_mir","1.122","Amp","UNKNOWN","26.880","27.242","0.512","-","-","-","-","-","-","-","true","0.075","true","3.0","20.0","false",
"C11","130","-477860_mir","1.453","Amp","UNKNOWN","19.855","19.692","0.23","-","-","-","-","-","-","-","true","0.468","true","3.0","12.0","false",
"C12","130","-478225_mir","1.13","Amp","UNKNOWN","19.264","21.037","2.507","-","-","-","-","-","-","-","true","0.072","true","3.0","13.0","false",
"C13","130","-478412_mir","0.991","Amp","UNKNOWN","21.590","20.448","1.615","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"C14","130","-477885_mir","1.426","Amp","UNKNOWN","27.362","27.174","0.265","-","-","-","-","-","-","-","true","0.28","true","3.0","21.0","false",
"C15","130","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C16","130","-477916_mir","1.512","Amp","UNKNOWN","24.899","24.58","0.451","-","-","-","-","-","-","-","true","0.228","true","3.0","19.0","false",
"C17","130","-477925_mir","1.15","Amp","UNKNOWN","30.575","30.758","0.259","-","-","-","-","-","-","-","true","0.063","true","3.0","26.0","false",
"C18","130","-477967_mir","0.976","Amp","UNKNOWN","20.659","22.844","3.09","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"C19","130","-477982_mir","1.414","Amp","UNKNOWN","26.168","26.586","0.591","-","-","-","-","-","-","-","true","0.213","true","3.0","19.0","false",
"C20","130","-478323_mir","0.963","Amp","UNKNOWN","25.768","25.685","0.117","-","-","-","-","-","-","-","true","0.049","true","3.0","22.0","false",
"C21","130","-478074_mir","0.992","Amp","UNKNOWN","22.963","22.989","0.037","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"C22","130","-478350_mir","0.92","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"C23","130","-477952_mir","1.388","Amp","UNKNOWN","24.615","24.461","0.217","-","-","-","-","-","-","-","true","0.229","true","3.0","19.0","false",
"C24","130","-478411_mir","0.786","Inconclusive","UNKNOWN","Undetermined","28.809","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"D1","130","-478577_mir","0.765","Inconclusive","UNKNOWN","32.250","32.25","-","-","-","-","-","-","-","-","true","0.187","true","3.0","23.0","false",
"D2","130","-477973_mir","1.367","Amp","UNKNOWN","29.062","28.64","0.597","-","-","-","-","-","-","-","true","0.174","true","3.0","23.0","false",
"D3","130","-477975_mir","1.379","Amp","UNKNOWN","21.151","21.034","0.166","-","-","-","-","-","-","-","true","0.098","true","3.0","16.0","false",
"D4","130","-477992_mir","1.422","Amp","UNKNOWN","25.319","25.377","0.081","-","-","-","-","-","-","-","true","0.336","true","3.0","17.0","false",
"D5","130","-478369_mir","1.351","Amp","UNKNOWN","24.018","24.249","0.327","-","-","-","-","-","-","-","true","0.147","true","3.0","18.0","false",
"D6","130","-478007_mir","1.219","Amp","UNKNOWN","22.294","21.771","0.74","-","-","-","-","-","-","-","true","0.075","true","3.0","17.0","false",
"D7","130","-478606_mir","1.036","Amp","UNKNOWN","Undetermined","24.958","-","-","-","-","-","-","-","-","true","0.086","true","3.0","39.0","false",
"D8","130","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","27.949","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"D9","130","-478213_mir","0.876","Inconclusive","UNKNOWN","33.140","33.417","0.392","-","-","-","-","-","-","-","true","0.154","true","3.0","24.0","false",
"D10","130","-478343_mir","1.116","Amp","UNKNOWN","27.604","27.242","0.512","-","-","-","-","-","-","-","true","0.075","true","3.0","23.0","false",
"D11","130","-477860_mir","1.468","Amp","UNKNOWN","19.529","19.692","0.23","-","-","-","-","-","-","-","true","0.468","true","3.0","12.0","false",
"D12","130","-478225_mir","1.14","Amp","UNKNOWN","22.809","21.037","2.507","-","-","-","-","-","-","-","true","0.072","true","3.0","18.0","false",
"D13","130","-478412_mir","0.976","Amp","UNKNOWN","19.306","20.448","1.615","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"D14","130","-477885_mir","1.429","Amp","UNKNOWN","26.987","27.174","0.265","-","-","-","-","-","-","-","true","0.28","true","3.0","19.0","false",
"D15","130","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D16","130","-477916_mir","1.525","Amp","UNKNOWN","24.261","24.58","0.451","-","-","-","-","-","-","-","true","0.228","true","3.0","18.0","false",
"D17","130","-477925_mir","1.119","Amp","UNKNOWN","30.941","30.758","0.259","-","-","-","-","-","-","-","true","0.063","true","3.0","27.0","false",
"D18","130","-477967_mir","0.958","Amp","UNKNOWN","25.029","22.844","3.09","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"D19","130","-477982_mir","1.42","Amp","UNKNOWN","27.004","26.586","0.591","-","-","-","-","-","-","-","true","0.213","true","3.0","20.0","false",
"D20","130","-478323_mir","0.955","Amp","UNKNOWN","25.602","25.685","0.117","-","-","-","-","-","-","-","true","0.049","true","3.0","22.0","false",
"D21","130","-478074_mir","0.964","Amp","UNKNOWN","23.015","22.989","0.037","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"D22","130","-478350_mir","0.936","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"D23","130","-477952_mir","1.369","Amp","UNKNOWN","24.308","24.461","0.217","-","-","-","-","-","-","-","true","0.229","true","3.0","17.0","false",
"D24","130","-478411_mir","0.829","Amp","UNKNOWN","28.809","28.809","-","-","-","-","-","-","-","-","true","0.098","true","3.0","23.0","false",
"E1","131","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.187","true","3.0","39.0","false",
"E2","131","-477973_mir","1.391","Amp","UNKNOWN","26.842","27.048","0.292","-","-","-","-","-","-","-","true","0.174","true","3.0","20.0","false",
"E3","131","-477975_mir","1.375","Amp","UNKNOWN","19.746","19.524","0.314","-","-","-","-","-","-","-","true","0.098","true","3.0","15.0","false",
"E4","131","-477992_mir","1.401","Amp","UNKNOWN","23.075","23.266","0.27","-","-","-","-","-","-","-","true","0.336","true","3.0","16.0","false",
"E5","131","-478369_mir","1.344","Amp","UNKNOWN","22.399","22.259","0.199","-","-","-","-","-","-","-","true","0.147","true","3.0","17.0","false",
"E6","131","-478007_mir","1.176","Amp","UNKNOWN","23.218","22.736","0.681","-","-","-","-","-","-","-","true","0.075","true","3.0","19.0","false",
"E7","131","-478606_mir","1.114","Amp","UNKNOWN","24.979","24.979","-","-","-","-","-","-","-","-","true","0.086","true","3.0","22.0","false",
"E8","131","-478026_mir","0.507","Inconclusive","UNKNOWN","20.789","22.306","2.145","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"E9","131","-478213_mir","0.882","Inconclusive","UNKNOWN","34.275","35.845","2.22","-","-","-","-","-","-","-","true","0.154","true","3.0","24.0","false",
"E10","131","-478343_mir","1.128","Amp","UNKNOWN","25.703","25.088","0.87","-","-","-","-","-","-","-","true","0.075","true","3.0","21.0","false",
"E11","131","-477860_mir","1.459","Amp","UNKNOWN","18.442","18.318","0.176","-","-","-","-","-","-","-","true","0.468","true","3.0","10.0","false",
"E12","131","-478225_mir","1.158","Amp","UNKNOWN","21.488","21.378","0.155","-","-","-","-","-","-","-","true","0.072","true","3.0","16.0","false",
"E13","131","-478412_mir","1.015","Amp","UNKNOWN","19.861","19.433","0.605","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"E14","131","-477885_mir","1.419","Amp","UNKNOWN","21.651","21.965","0.445","-","-","-","-","-","-","-","true","0.28","true","3.0","14.0","false",
"E15","131","-478501_mir","0.577","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E16","131","-477916_mir","1.547","Amp","UNKNOWN","21.730","21.665","0.092","-","-","-","-","-","-","-","true","0.228","true","3.0","16.0","false",
"E17","131","-477925_mir","1.052","Amp","UNKNOWN","29.478","31.401","2.719","-","-","-","-","-","-","-","true","0.063","true","3.0","25.0","false",
"E18","131","-477967_mir","0.837","Amp","UNKNOWN","25.741","24.658","1.532","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"E19","131","-477982_mir","1.399","Amp","UNKNOWN","26.603","26.179","0.601","-","-","-","-","-","-","-","true","0.213","true","3.0","21.0","false",
"E20","131","-478323_mir","1.066","Amp","UNKNOWN","22.293","21.169","1.589","-","-","-","-","-","-","-","true","0.049","true","3.0","19.0","false",
"E21","131","-478074_mir","1.208","Amp","UNKNOWN","18.482","18.504","0.031","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"E22","131","-478350_mir","0.959","Inconclusive","UNKNOWN","Undetermined","33.11","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"E23","131","-477952_mir","1.37","Amp","UNKNOWN","22.356","22.253","0.146","-","-","-","-","-","-","-","true","0.229","true","3.0","14.0","false",
"E24","131","-478411_mir","0.489","Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"F1","131","-478577_mir","0.907","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.187","true","3.0","39.0","false",
"F2","131","-477973_mir","1.359","Amp","UNKNOWN","27.254","27.048","0.292","-","-","-","-","-","-","-","true","0.174","true","3.0","21.0","false",
"F3","131","-477975_mir","1.356","Amp","UNKNOWN","19.302","19.524","0.314","-","-","-","-","-","-","-","true","0.098","true","3.0","15.0","false",
"F4","131","-477992_mir","1.402","Amp","UNKNOWN","23.457","23.266","0.27","-","-","-","-","-","-","-","true","0.336","true","3.0","15.0","false",
"F5","131","-478369_mir","1.359","Amp","UNKNOWN","22.118","22.259","0.199","-","-","-","-","-","-","-","true","0.147","true","3.0","16.0","false",
"F6","131","-478007_mir","1.173","Amp","UNKNOWN","22.254","22.736","0.681","-","-","-","-","-","-","-","true","0.075","true","3.0","19.0","false",
"F7","131","-478606_mir","1.101","Amp","UNKNOWN","Undetermined","24.979","-","-","-","-","-","-","-","-","true","0.086","true","3.0","17.0","false",
"F8","131","-478026_mir","0.809","Inconclusive","UNKNOWN","23.823","22.306","2.145","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F9","131","-478213_mir","0.751","Inconclusive","UNKNOWN","37.415","35.845","2.22","-","-","-","-","-","-","-","true","0.154","true","3.0","29.0","false",
"F10","131","-478343_mir","1.105","Amp","UNKNOWN","24.473","25.088","0.87","-","-","-","-","-","-","-","true","0.075","true","3.0","20.0","false",
"F11","131","-477860_mir","1.467","Amp","UNKNOWN","18.193","18.318","0.176","-","-","-","-","-","-","-","true","0.468","true","3.0","11.0","false",
"F12","131","-478225_mir","1.155","Amp","UNKNOWN","21.268","21.378","0.155","-","-","-","-","-","-","-","true","0.072","true","3.0","18.0","false",
"F13","131","-478412_mir","0.987","Inconclusive","UNKNOWN","19.006","19.433","0.605","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"F14","131","-477885_mir","1.423","Amp","UNKNOWN","22.280","21.965","0.445","-","-","-","-","-","-","-","true","0.28","true","3.0","16.0","false",
"F15","131","-478501_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"F16","131","-477916_mir","1.547","Amp","UNKNOWN","21.600","21.665","0.092","-","-","-","-","-","-","-","true","0.228","true","3.0","14.0","false",
"F17","131","-477925_mir","1.026","Amp","UNKNOWN","33.324","31.401","2.719","-","-","-","-","-","-","-","true","0.063","true","3.0","30.0","false",
"F18","131","-477967_mir","0.822","Amp","UNKNOWN","23.574","24.658","1.532","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"F19","131","-477982_mir","1.433","Amp","UNKNOWN","25.754","26.179","0.601","-","-","-","-","-","-","-","true","0.213","true","3.0","19.0","false",
"F20","131","-478323_mir","1.07","Amp","UNKNOWN","20.046","21.169","1.589","-","-","-","-","-","-","-","true","0.049","true","3.0","17.0","false",
"F21","131","-478074_mir","1.21","Amp","UNKNOWN","18.527","18.504","0.031","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"F22","131","-478350_mir","0.982","Inconclusive","UNKNOWN","33.110","33.11","-","-","-","-","-","-","-","-","true","0.2","true","3.0","25.0","false",
"F23","131","-477952_mir","1.363","Amp","UNKNOWN","22.150","22.253","0.146","-","-","-","-","-","-","-","true","0.229","true","3.0","15.0","false",
"F24","131","-478411_mir","0.61","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"G1","132","-478577_mir","0.816","Inconclusive","UNKNOWN","Undetermined","34.679","-","-","-","-","-","-","-","-","true","0.187","true","3.0","39.0","false",
"G2","132","-477973_mir","1.319","Amp","UNKNOWN","31.278","29.595","2.38","-","-","-","-","-","-","-","true","0.174","true","3.0","27.0","false",
"G3","132","-477975_mir","1.342","Amp","UNKNOWN","21.429","21.146","0.401","-","-","-","-","-","-","-","true","0.098","true","3.0","17.0","false",
"G4","132","-477992_mir","1.366","Amp","UNKNOWN","26.947","26.697","0.354","-","-","-","-","-","-","-","true","0.336","true","3.0","20.0","false",
"G5","132","-478369_mir","1.363","Amp","UNKNOWN","23.331","23.223","0.153","-","-","-","-","-","-","-","true","0.147","true","3.0","18.0","false",
"G6","132","-478007_mir","1.183","Amp","UNKNOWN","23.938","23.702","0.333","-","-","-","-","-","-","-","true","0.075","true","3.0","20.0","false",
"G7","132","-478606_mir","1.089","Amp","UNKNOWN","27.141","25.914","1.736","-","-","-","-","-","-","-","true","0.086","true","3.0","22.0","false",
"G8","132","-478026_mir","0.829","Inconclusive","UNKNOWN","25.091","23.694","1.975","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"G9","132","-478213_mir","0.615","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.154","true","3.0","39.0","false",
"G10","132","-478343_mir","1.102","Amp","UNKNOWN","30.328","29.318","1.429","-","-","-","-","-","-","-","true","0.075","true","3.0","26.0","false",
"G11","132","-477860_mir","1.46","Amp","UNKNOWN","19.349","19.28","0.098","-","-","-","-","-","-","-","true","0.468","true","3.0","12.0","false",
"G12","132","-478225_mir","1.168","Amp","UNKNOWN","23.766","23.402","0.515","-","-","-","-","-","-","-","true","0.072","true","3.0","20.0","false",
"G13","132","-478412_mir","0.941","Amp","UNKNOWN","18.002","18.369","0.519","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"G14","132","-477885_mir","1.424","Amp","UNKNOWN","28.975","28.918","0.08","-","-","-","-","-","-","-","true","0.28","true","3.0","22.0","false",
"G15","132","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G16","132","-477916_mir","1.505","Amp","UNKNOWN","24.241","24.341","0.141","-","-","-","-","-","-","-","true","0.228","true","3.0","19.0","false",
"G17","132","-477925_mir","1.092","Amp","UNKNOWN","32.031","31.547","0.684","-","-","-","-","-","-","-","true","0.063","true","3.0","28.0","false",
"G18","132","-477967_mir","0.858","Amp","UNKNOWN","26.663","24.777","2.667","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"G19","132","-477982_mir","1.424","Amp","UNKNOWN","27.243","28.015","1.092","-","-","-","-","-","-","-","true","0.213","true","3.0","18.0","false",
"G20","132","-478323_mir","0.892","Amp","UNKNOWN","26.754","26.479","0.39","-","-","-","-","-","-","-","true","0.049","true","3.0","23.0","false",
"G21","132","-478074_mir","0.934","Amp","UNKNOWN","21.979","22.119","0.198","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"G22","132","-478350_mir","0.95","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"G23","132","-477952_mir","1.304","Amp","UNKNOWN","22.770","24.192","2.011","-","-","-","-","-","-","-","true","0.229","true","3.0","15.0","false",
"G24","132","-478411_mir","0.364","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.098","true","3.0","39.0","false",
"H1","132","-478577_mir","0.892","Inconclusive","UNKNOWN","34.679","34.679","-","-","-","-","-","-","-","-","true","0.187","true","3.0","25.0","false",
"H2","132","-477973_mir","1.337","Inconclusive","UNKNOWN","27.912","29.595","2.38","-","-","-","-","-","-","-","true","0.174","true","3.0","20.0","false",
"H3","132","-477975_mir","1.359","Amp","UNKNOWN","20.863","21.146","0.401","-","-","-","-","-","-","-","true","0.098","true","3.0","15.0","false",
"H4","132","-477992_mir","1.382","Amp","UNKNOWN","26.446","26.697","0.354","-","-","-","-","-","-","-","true","0.336","true","3.0","18.0","false",
"H5","132","-478369_mir","1.369","Amp","UNKNOWN","23.115","23.223","0.153","-","-","-","-","-","-","-","true","0.147","true","3.0","17.0","false",
"H6","132","-478007_mir","1.206","Amp","UNKNOWN","23.467","23.702","0.333","-","-","-","-","-","-","-","true","0.075","true","3.0","20.0","false",
"H7","132","-478606_mir","1.031","Amp","UNKNOWN","24.687","25.914","1.736","-","-","-","-","-","-","-","true","0.086","true","3.0","21.0","false",
"H8","132","-478026_mir","0.789","Amp","UNKNOWN","22.298","23.694","1.975","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"H9","132","-478213_mir","0.658","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.154","true","3.0","39.0","false",
"H10","132","-478343_mir","1.12","Amp","UNKNOWN","28.308","29.318","1.429","-","-","-","-","-","-","-","true","0.075","true","3.0","23.0","false",
"H11","132","-477860_mir","1.458","Amp","UNKNOWN","19.211","19.28","0.098","-","-","-","-","-","-","-","true","0.468","true","3.0","11.0","false",
"H12","132","-478225_mir","1.183","Amp","UNKNOWN","23.038","23.402","0.515","-","-","-","-","-","-","-","true","0.072","true","3.0","19.0","false",
"H13","132","-478412_mir","0.955","Amp","UNKNOWN","18.736","18.369","0.519","-","-","-","-","-","-","-","true","0.04","true","3.0","14.0","false",
"H14","132","-477885_mir","1.401","Amp","UNKNOWN","28.862","28.918","0.08","-","-","-","-","-","-","-","true","0.28","true","3.0","21.0","false",
